T_oa,T_ia,T_sky,I,h_co,T_SE
269.2833333333333,293.15,244.70991863185125,0.0,15.680666666666667,0.0
269.21666666666664,293.15,244.61884146699177,0.0,15.540933333333331,0.0
269.15,293.15,244.52779993425332,0.0,15.4012,0.0
269.0833333333333,293.15,244.436794211173,0.0,15.261466666666667,0.0
269.01666666666665,293.15,244.3458244759905,0.0,15.121733333333331,0.0
268.95,293.15,244.25489090765066,0.0,14.982,0.0
269.0333333333333,293.15,244.34683517458896,0.0,14.842266666666667,0.0
269.1166666666666,293.15,244.43867844851295,0.0,14.702533333333331,0.0
269.2,293.15,244.5304198466079,0.0,14.5628,0.0
269.2833333333333,293.15,244.62205848077215,0.0,14.423066666666667,0.0
269.3666666666666,293.15,244.7135934575207,0.0,14.283333333333333,0.0
269.45,293.15,244.80502387788735,0.0,14.1436,0.0
269.5333333333333,293.15,244.88516072184532,0.0,14.073733333333333,0.0
269.6166666666666,293.15,244.96507493085517,0.0,14.003866666666667,0.0
269.7,293.15,245.0447643361436,0.0,13.934,0.0
269.7833333333333,293.15,245.12422674109771,0.0,13.864133333333333,0.0
269.8666666666666,293.15,245.20345992067843,112.58374816868738,13.794266666666665,6.140931718292038
269.95,293.15,245.28246162081768,163.58175066598048,13.7244,8.922640945417116
270.0333333333333,293.15,245.37281031892078,211.07534362271073,13.584666666666667,11.513200561238767
270.1166666666666,293.15,245.46304519841664,243.48774490280164,13.444933333333331,13.281149721970998
270.2,293.15,245.5531652859622,276.74878222791165,13.3052,15.095388121522454
270.2833333333333,293.15,245.64316960137887,301.2230524955842,13.165466666666665,16.430348317940958
270.3666666666666,293.15,245.73305715753133,326.20572099171227,13.025733333333333,17.79303932682067
270.45,293.15,245.82282696020403,351.7119461807433,12.886,19.184287973495092
270.66666666666663,293.15,246.03405098562348,377.1675528030646,13.025733333333333,20.572775607439887
270.8833333333333,293.15,246.24386979017325,403.7037264364392,13.165466666666665,22.02020326016941
271.09999999999997,293.15,246.45224843249974,430.5985103563135,13.3052,23.487191473980737
271.31666666666666,293.15,246.6591508282932,452.5684491399352,13.444933333333331,24.685551771269193
271.5333333333333,293.15,246.86453968788885,474.52210666327306,13.584666666666667,25.883023999814895
271.75,293.15,247.06837644976693,496.41918268972177,13.7244,27.077409964893913
271.96666666666664,293.15,247.28374913233893,518.215733938024,13.794266666666665,28.266312760255854
272.18333333333334,293.15,247.49787300282452,539.865373973539,13.864133333333333,29.447202216738493
272.4,293.15,247.71071827370008,561.3199323815729,13.934,30.617450857176706
272.6166666666666,293.15,247.92225425838765,565.051253801253,14.003866666666665,30.82097748006834
272.8333333333333,293.15,248.13244932458966,567.8147843745473,14.073733333333333,30.971715511338946
273.04999999999995,293.15,248.34127084475338,569.631875234727,14.1436,31.070829558257834
273.26666666666665,293.15,248.22962961501312,570.5251937075077,14.283333333333333,31.119556020409508
273.4833333333333,293.15,248.09647352483753,549.2424281362737,14.423066666666667,29.958677898342202
273.7,293.15,247.93948767193996,548.6362974208589,14.5628,29.92561622295594
273.91666666666663,293.15,247.75592946276592,537.049888267022,14.702533333333331,29.293630269110285
274.1333333333333,293.15,247.54251415718423,524.7715327787771,14.842266666666667,28.623901787933292
274.34999999999997,293.15,247.29526048310285,511.8571816843898,14.982,27.91948263733035
274.3833333333333,293.15,247.8100810994089,498.36646368772506,15.261466666666667,27.18362529205773
274.41666666666663,293.15,248.30387217527075,484.36231040725653,15.540933333333331,26.419762385850355
274.45,293.15,248.7787600894155,469.9106508956422,15.8204,25.63149004885321
274.4833333333333,293.15,249.23656214241296,469.0862533980229,16.099866666666664,25.58652291261943
274.51666666666665,293.15,249.67884079958947,467.9582048898651,16.379333333333335,25.524992993992644
274.54999999999995,293.15,250.10694792251064,466.50024853471183,16.6588,25.445468101893372
274.5833333333333,293.15,250.1821451989302,464.68848238259693,16.8684,25.346644493596195
274.6166666666666,293.15,250.25731659893302,462.5011556458502,17.078,25.22733576250092
274.65,293.15,250.33246220558743,459.91850409070923,17.287599999999998,25.086463859493232
274.68333333333334,293.15,250.40758210190498,446.22905175147935,17.4972,24.3397664591716
274.71666666666664,293.15,250.48267637082117,432.3170946390169,17.7068,23.580932434855466
274.75,293.15,250.55774509517732,418.21929126890666,17.9164,22.811961341940364
274.7833333333333,293.15,250.63278835770268,403.97333739179123,18.195866666666667,22.03490931227952
274.81666666666666,293.15,250.7078062409981,389.61789652617233,18.47533333333333,21.251885265063944
274.84999999999997,293.15,250.78279882751966,375.1925913309958,18.7548,20.465050436236137
274.8833333333333,293.15,250.85776619956408,359.49792370037073,19.034266666666667,19.608977656383857
274.91666666666663,293.15,250.93270843925382,343.7613290172193,19.31373333333333,18.750617946393778
274.95,293.15,251.00762562852373,328.0160603100687,19.5932,17.891785107821928
274.8333333333333,293.15,250.90687321643873,312.29570900319675,19.104133333333333,17.034311400174367
274.71666666666664,293.15,250.80552795139434,296.63434622731506,18.615066666666667,16.18005524876264
274.59999999999997,293.15,250.70359850811107,281.0667892145194,18.125999999999998,15.330915775337422
274.4833333333333,293.15,250.6010933716111,267.94331558563744,17.63693333333333,14.615089941034768
274.3666666666666,293.15,250.4980208432867,254.48491849915933,17.147866666666665,13.8809955544996
274.25,293.15,250.39438904672915,240.67170809784233,16.6588,13.127547714427761
274.1333333333333,293.15,250.29020593333016,245.51089484818863,16.169733333333333,13.391503355355741
274.01666666666665,293.15,250.1854792876665,229.88207885594164,15.680666666666667,12.539022483051362
273.9,293.15,250.08021673267757,213.72500255250173,15.191599999999998,11.65772741195464
273.7833333333333,293.15,249.9744257346461,178.33721786281683,14.702533333333331,9.7274846106991
273.66666666666663,293.15,249.8681136079909,144.71739439361033,14.213466666666665,7.89367605783329
273.54999999999995,293.15,249.7612875198801,112.92643110057429,13.7244,6.159623514576779
273.43333333333334,293.15,249.66714365953385,69.69796237440656,13.235333333333333,3.8017070386039937
273.31666666666666,293.15,249.5722737957068,42.47968686231654,12.746266666666665,2.3170738288536294
273.2,293.15,249.47668956322372,5.145722547007905,12.2572,0.28067577529134025
273.0833333333333,293.15,249.38040231096178,4.30304253657612,11.768133333333333,0.23471141108597016
272.96666666666664,293.15,249.28342311191417,0.0,11.279066666666665,0.0
272.84999999999997,293.15,249.18576277281423,0.0,10.79,0.0
272.84999999999997,293.15,249.21092481131367,0.0,11.4188,0.0
272.84999999999997,293.15,249.23602822893264,0.0,12.0476,0.0
272.84999999999997,293.15,249.26107334524676,0.0,12.6764,0.0
272.84999999999997,293.15,249.28606047709158,0.0,13.3052,0.0
272.84999999999997,293.15,249.3109899385944,0.0,13.934,0.0
272.84999999999997,293.15,249.335862041205,0.0,14.5628,0.0
272.84999999999997,293.15,249.36067709372676,0.0,15.121733333333331,0.0
272.84999999999997,293.15,249.38543540234699,0.0,15.680666666666667,0.0
272.84999999999997,293.15,249.41013727066635,0.0,16.2396,0.0
272.84999999999997,293.15,249.4347829997289,0.0,16.79853333333333,0.0
272.84999999999997,293.15,249.45937288805067,0.0,17.357466666666667,0.0
272.84999999999997,293.15,249.48390723164857,0.0,17.9164,0.0
272.84999999999997,293.15,249.5083863240684,0.0,18.5452,0.0
272.84999999999997,293.15,249.5328104564129,0.0,19.174,0.0
272.84999999999997,293.15,249.55717991736913,0.0,19.802799999999998,0.0
272.84999999999997,293.15,249.5814949932354,0.0,20.431600000000003,0.0
272.84999999999997,293.15,249.60575596794817,0.0,21.0604,0.0
272.84999999999997,293.15,249.62996312310813,0.0,21.6892,0.0
272.79999999999995,293.15,249.57247159143367,0.0,21.409733333333335,0.0
272.75,293.15,249.51495105544933,0.0,21.130266666666667,0.0
272.7,293.15,249.45740164564302,0.0,20.8508,0.0
272.65,293.15,249.39982349216876,0.0,20.57133333333333,0.0
272.59999999999997,293.15,249.34221672485035,0.0,20.291866666666664,0.0
272.54999999999995,293.15,249.28458147318463,0.0,20.0124,0.0
272.5,293.15,249.23880157524292,0.0,19.8028,0.0
272.45,293.15,249.19292414064097,0.0,19.593200000000003,0.0
272.4,293.15,249.1469497414954,0.0,19.3836,0.0
272.34999999999997,293.15,249.1008789450135,0.0,19.174,0.0
272.29999999999995,293.15,249.05471231355725,0.0,18.964399999999998,0.0
272.25,293.15,249.0084504047057,0.0,18.7548,0.0
272.2,293.15,248.95045306565444,0.0,18.47533333333333,0.0
272.15,293.15,248.89242869667302,0.0,18.195866666666667,0.0
272.09999999999997,293.15,248.83437742219354,0.0,17.9164,0.0
272.04999999999995,293.15,248.77629936637086,0.0,17.63693333333333,0.0
272.0,293.15,248.71819465308596,0.0,17.357466666666667,0.0
271.95,293.15,248.66006340594888,0.0,17.078,0.0
271.91666666666663,293.15,248.61363042795892,0.0,16.8684,0.0
271.8833333333333,293.15,248.5672044973393,0.0,16.6588,0.0
271.84999999999997,293.15,248.5207856327716,0.0,16.449199999999998,0.0
271.81666666666666,293.15,248.47437385297565,0.0,16.2396,0.0
271.7833333333333,293.15,248.4279691767091,0.0,16.03,0.0
271.75,293.15,248.381571622768,0.0,15.8204,0.0
271.71666666666664,293.15,248.33518120998642,0.0,15.540933333333331,0.0
271.68333333333334,293.15,248.2887979572369,0.0,15.261466666666667,0.0
271.65,293.15,248.2424218834302,0.0,14.982,0.0
271.6166666666666,293.15,248.19605300751564,0.0,14.702533333333331,0.0
271.5833333333333,293.15,248.14969134848113,0.0,14.423066666666667,0.0
271.54999999999995,293.15,248.10333692535283,0.0,14.1436,0.0
271.51666666666665,293.15,248.05698975719594,0.0,13.934,0.0
271.4833333333333,293.15,248.01064986311405,0.0,13.7244,0.0
271.45,293.15,247.96431726224986,0.0,13.5148,0.0
271.41666666666663,293.15,247.91799197378464,0.0,13.3052,0.0
271.3833333333333,293.15,247.8716740169388,0.0,13.0956,0.0
271.34999999999997,293.15,247.82536341097162,0.0,12.886,0.0
271.2833333333333,293.15,247.7440660778603,0.0,13.025733333333333,0.0
271.21666666666664,293.15,247.66274589383664,0.0,13.165466666666665,0.0
271.15,293.15,247.5814030576197,0.0,13.3052,0.0
271.0833333333333,293.15,247.500037767971,0.0,13.444933333333331,0.0
271.01666666666665,293.15,247.4186502237001,0.0,13.584666666666667,0.0
270.95,293.15,247.3372406236698,0.0,13.7244,0.0
270.8833333333333,293.15,247.24469865971147,0.0,13.794266666666665,0.0
270.81666666666666,293.15,247.15218706924605,0.0,13.864133333333333,0.0
270.75,293.15,247.05970601122274,0.0,13.934,0.0
270.68333333333334,293.15,246.96725564523575,0.0,14.003866666666665,0.0
270.6166666666666,293.15,246.87483613152648,0.0,14.073733333333333,0.0
270.54999999999995,293.15,246.78244763098627,0.0,14.1436,0.0
270.4833333333333,293.15,246.7010778718771,0.0,14.283333333333333,0.0
270.41666666666663,293.15,246.6196872407543,0.0,14.423066666666667,0.0
270.34999999999997,293.15,246.53827593961145,0.0,14.5628,0.0
270.2833333333333,293.15,246.45684417053326,0.0,14.702533333333331,0.0
270.21666666666664,293.15,246.37539213570093,0.0,14.842266666666667,0.0
270.15,293.15,246.29392003739736,0.0,14.982,0.0
270.18333333333334,293.15,246.34007750791218,0.0,15.121733333333333,0.0
270.21666666666664,293.15,246.38624294554566,0.0,15.261466666666667,0.0
270.25,293.15,246.43241632967494,0.0,15.4012,0.0
270.2833333333333,293.15,246.47859763971852,0.0,15.540933333333331,0.0
270.31666666666666,293.15,246.5247868551368,0.0,15.680666666666664,0.0
270.34999999999997,293.15,246.57098395543136,0.0,15.8204,0.0
270.4,293.15,246.62938718890052,0.0,15.890266666666665,0.0
270.45,293.15,246.68776649744703,0.0,15.960133333333333,0.0
270.5,293.15,246.74612175820428,0.0,16.03,0.0
270.54999999999995,293.15,246.80445284808894,0.0,16.099866666666664,0.0
270.59999999999997,293.15,246.8627596437981,141.01245987294385,16.169733333333333,7.691588720342391
270.65,293.15,246.92104202180596,171.20904139497637,16.2396,9.33867498518053
270.68333333333334,293.15,246.59620202456225,199.45850882430778,16.379333333333335,10.879555026780425
270.71666666666664,293.15,246.25745738732647,213.26431445680998,16.519066666666667,11.632598970371454
270.75,293.15,245.9035768667879,232.65022961468475,16.6588,12.69001252443735
270.7833333333333,293.15,245.5331491438886,252.78728361180657,16.79853333333333,13.788397287916721
270.81666666666666,293.15,245.14454636558918,274.9872586274564,16.938266666666664,14.999305016043076
270.84999999999997,293.15,244.73587888726388,298.70708973081145,17.078,16.29311398531699
271.15,293.15,245.34037518191857,323.7297390106836,17.21773333333333,17.657985764219106
271.45,293.15,245.94549228559546,349.6281357703276,17.357466666666667,19.070625587472417
271.75,293.15,246.55112963984809,376.38331784359144,17.4972,20.52999915510499
272.04999999999995,293.15,247.15719880261145,397.274127134682,17.63693333333333,21.669497843709927
272.34999999999997,293.15,247.7636215071852,418.59082867747713,17.776666666666667,22.83222701877148
272.65,293.15,248.37032809161585,440.2399107130743,17.9164,24.01308603889496
272.96666666666664,293.15,248.62826583721764,462.1405620757296,18.056133333333335,25.20766702231252
273.2833333333333,293.15,248.8808493007888,484.22012717009636,18.195866666666667,26.41200693655071
273.59999999999997,293.15,249.12782977829804,506.4113187198956,18.3356,27.62243556653976
273.91666666666663,293.15,249.36894020189743,515.9801016642606,18.47533333333333,28.14436918168694
274.2333333333333,293.15,249.60389312697538,525.3572675869403,18.615066666666664,28.65585095928765
274.54999999999995,293.15,249.8323784331273,555.809256329568,18.7548,30.316868527067346
274.84999999999997,293.15,250.07928835624952,565.725129495002,18.89453333333333,30.857734336091017
275.15,293.15,250.32171062309982,575.1490417512875,19.034266666666667,31.37176591370659
275.45,293.15,250.55945174618327,584.0680623090386,19.174,31.858257944129377
275.75,293.15,250.79230509500186,588.708259872429,19.31373333333333,32.11135962940522
276.04999999999995,293.15,251.020049570105,592.755202210895,19.453466666666667,32.33210193877609
276.34999999999997,293.15,251.24244810419953,596.2080220475923,19.5932,32.52043756623231
276.4,293.15,251.20064098488177,599.0649952022075,19.732933333333335,32.676272465574954
276.45,293.15,251.15735800555626,601.3239539071524,19.872666666666667,32.79948839493558
276.5,293.15,251.11255910209726,602.9825873265697,20.0124,32.889959308721984
276.54999999999995,293.15,251.06620243374672,593.8067230662045,20.15213333333333,32.38945762179298
276.59999999999997,293.15,251.01824427386575,584.0084835510502,20.291866666666664,31.855008193693642
276.65,293.15,250.96863889214188,573.6294971310579,20.4316,31.288881661694063
276.71666666666664,293.15,250.95876927237933,537.2557092647672,20.501466666666666,29.304856868987304
276.7833333333333,293.15,250.9475693295906,526.542956594015,20.57133333333333,28.72052490512809
276.84999999999997,293.15,250.93500530880425,515.5495782174495,20.641199999999998,28.120886084588154
276.91666666666663,293.15,250.92104205068048,517.474700621686,20.711066666666667,28.225892761182873
276.9833333333333,293.15,250.90564291034184,518.8164536703658,20.780933333333333,28.299079291110864
277.04999999999995,293.15,250.8887696702275,544.3364171788828,20.8508,29.691077300666336
277.09999999999997,293.15,250.8487943443268,544.4147144812612,20.99053333333333,29.695348062614244
277.15,293.15,250.80735609464793,543.671668191155,21.130266666666667,29.654818264972093
277.2,293.15,250.76441449892093,542.0837507053209,21.27,29.568204583926594
277.25,293.15,250.7199273194387,528.9978947093687,21.40973333333333,28.854430620511017
277.29999999999995,293.15,250.67385039122146,515.2068648491389,21.549466666666667,28.102192628134848
277.34999999999997,293.15,250.6261375016074,500.7162498990988,21.6892,27.311795449041753
277.2,293.15,250.5455375985368,485.52877304385504,21.409733333333335,26.48338762057391
277.04999999999995,293.15,250.46276485508182,469.6435068841188,21.130266666666667,25.616918557315568
276.9,293.15,250.37788507022012,453.0546214716442,20.8508,24.712070262089686
276.75,293.15,250.2909609169412,411.12058404867406,20.57133333333333,22.424759129927676
276.59999999999997,293.15,250.20205214557555,370.1790672090197,20.291866666666664,20.19158548412835
276.45,293.15,250.11121577067865,330.3366890446454,20.0124,18.01836485698066
276.31666666666666,293.15,250.0401046912257,291.6919923208093,19.8028,15.910472308407778
276.18333333333334,293.15,249.96724058713656,254.3336454552021,19.593200000000003,13.872744297556476
276.04999999999995,293.15,249.8926707124426,218.52692661860522,19.3836,11.919650542833011
275.91666666666663,293.15,249.81644031517652,182.7665575118246,19.174,9.969084955190432
275.7833333333333,293.15,249.73859275419377,148.7960105921303,18.964399999999998,8.116146032298017
275.65,293.15,249.65916960751278,102.19457551338415,18.7548,5.574249573457317
275.5,293.15,249.57492067818401,72.87498781089079,18.47533333333333,3.9749993351394974
275.34999999999997,293.15,249.4885703816748,36.68037358180673,18.195866666666667,2.0007476499167307
275.2,293.15,249.4001798262055,6.189317801990807,17.9164,0.33759915283586217
275.04999999999995,293.15,249.30980732838972,5.177678076125305,17.63693333333333,0.28241880415228937
274.9,293.15,249.21750858841796,0.0,17.357466666666667,0.0
274.75,293.15,249.123336851544,0.0,17.078,0.0
274.65,293.15,249.05954038570783,0.0,16.8684,0.0
274.54999999999995,293.15,248.99494871358058,0.0,16.6588,0.0
274.45,293.15,248.92957597654615,0.0,16.449199999999998,0.0
274.34999999999997,293.15,248.8634359210581,0.0,16.2396,0.0
274.25,293.15,248.7965419139954,0.0,16.03,0.0
274.15,293.15,248.72890695726917,0.0,15.8204,0.0
274.0333333333333,293.15,248.6384157301004,0.0,15.540933333333331,0.0
273.91666666666663,293.15,248.54717132473888,0.0,15.261466666666667,0.0
273.79999999999995,293.15,248.4551866818389,0.0,14.982,0.0
273.68333333333334,293.15,248.36247440440718,0.0,14.702533333333331,0.0
273.56666666666666,293.15,248.26904677039215,0.0,14.423066666666667,0.0
273.45,293.15,248.17491574469017,0.0,14.1436,0.0
273.34999999999997,293.15,248.11742571032005,0.0,13.934,0.0
273.25,293.15,248.05899985356044,0.0,13.7244,0.0
273.15,293.15,247.99965604858735,0.0,13.5148,0.0
273.04999999999995,293.15,247.93941162929488,0.0,13.3052,0.0
272.95,293.15,247.8782834118832,0.0,13.0956,0.0
272.84999999999997,293.15,247.816287716263,0.0,12.886,0.0
272.76666666666665,293.15,247.74736076918458,0.0,12.886,0.0
272.68333333333334,293.15,247.67809603434657,0.0,12.886,0.0
272.59999999999997,293.15,247.60849737884865,0.0,12.886,0.0
272.51666666666665,293.15,247.53856860372926,0.0,12.886,0.0
272.43333333333334,293.15,247.46831344561136,0.0,12.886,0.0
272.34999999999997,293.15,247.39773557829838,0.0,12.886,0.0
272.2833333333333,293.15,247.3629743450509,0.0,12.886,0.0
272.21666666666664,293.15,247.32774007376426,0.0,12.886,0.0
272.15,293.15,247.29203917267344,0.0,12.886,0.0
272.0833333333333,293.15,247.25587791143602,0.0,12.886,0.0
272.01666666666665,293.15,247.21926242527465,0.0,12.886,0.0
271.95,293.15,247.18219871896375,0.0,12.886,0.0
271.8666666666666,293.15,247.13524771975108,0.0,12.886,0.0
271.7833333333333,293.15,247.08761676388056,0.0,12.886,0.0
271.7,293.15,247.03931677375041,0.0,12.886,0.0
271.6166666666666,293.15,246.99035839278915,0.0,12.886,0.0
271.5333333333333,293.15,246.94075199532034,0.0,12.886,0.0
271.45,293.15,246.890507695989,0.0,12.886,0.0
271.3833333333333,293.15,246.82489665015942,0.0,13.0956,0.0
271.31666666666666,293.15,246.7591613706158,0.0,13.3052,0.0
271.25,293.15,246.69330276245358,0.0,13.5148,0.0
271.18333333333334,293.15,246.62732172249926,0.0,13.7244,0.0
271.1166666666666,293.15,246.5612191394378,0.0,13.934,0.0
271.04999999999995,293.15,246.49499589393847,0.0,14.1436,0.0
270.96666666666664,293.15,246.4059639904291,0.0,14.423066666666667,0.0
270.8833333333333,293.15,246.31680780393003,0.0,14.702533333333331,0.0
270.79999999999995,293.15,246.22752837393713,0.0,14.982,0.0
270.71666666666664,293.15,246.13812673205152,0.0,15.261466666666667,0.0
270.6333333333333,293.15,246.04860390211607,0.0,15.540933333333331,0.0
270.54999999999995,293.15,245.95896090035018,0.0,15.8204,0.0
270.4833333333333,293.15,245.8918964320713,0.0,16.03,0.0
270.41666666666663,293.15,245.82471839523527,0.0,16.2396,0.0
270.34999999999997,293.15,245.75742760282736,0.0,16.449199999999998,0.0
270.2833333333333,293.15,245.69002486098017,0.0,16.6588,0.0
270.21666666666664,293.15,245.6225109690767,0.0,16.8684,0.0
270.15,293.15,245.55488671985185,0.0,17.078,0.0
270.04999999999995,293.15,245.430184341939,0.0,16.938266666666667,0.0
269.95,293.15,245.3054769860378,0.0,16.79853333333333,0.0
269.84999999999997,293.15,245.18076522273083,0.0,16.6588,0.0
269.75,293.15,245.05604962475942,0.0,16.519066666666667,0.0
269.65,293.15,244.93133076704774,0.0,16.379333333333335,0.0
269.54999999999995,293.15,244.80660922672806,0.0,16.2396,0.0
269.46666666666664,293.15,244.70455061410328,0.0,16.169733333333333,0.0
269.3833333333333,293.15,244.6024774903468,0.0,16.099866666666667,0.0
269.29999999999995,293.15,244.5003902304467,0.0,16.03,0.0
269.21666666666664,293.15,244.39828921015115,0.0,15.960133333333333,0.0
269.1333333333333,293.15,244.29617480598094,0.0,15.890266666666665,0.0
269.04999999999995,293.15,244.19404739524256,0.0,15.8204,0.0
268.95,293.15,244.06927539662735,0.0,15.680666666666667,0.0
268.84999999999997,293.15,243.94450490312798,0.0,15.540933333333331,0.0
268.75,293.15,243.81973650973063,0.0,15.4012,0.0
268.65,293.15,243.69497081385947,0.0,15.261466666666667,0.0
268.54999999999995,293.15,243.57020841540267,0.0,15.121733333333331,0.0
268.45,293.15,243.44544991673754,0.0,14.982,0.0
268.51666666666665,293.15,243.52501695480862,0.0,14.982,0.0
268.5833333333333,293.15,243.60456406112328,0.0,14.982,0.0
268.65,293.15,243.6840909982868,0.0,14.982,0.0
268.71666666666664,293.15,243.76359752894118,0.0,14.982,0.0
268.7833333333333,293.15,243.84308341575863,0.0,14.982,0.0
268.84999999999997,293.15,243.92254842143478,0.0,14.982,0.0
268.9,293.15,243.9793790619745,0.0,14.982,0.0
268.95,293.15,244.03618390509845,0.0,14.982,0.0
269.0,293.15,244.09296280381415,0.0,14.982,0.0
269.04999999999995,293.15,244.1497156108051,0.0,14.982,0.0
269.09999999999997,293.15,244.2064421784269,158.56632101911072,14.982,8.649072055587858
269.15,293.15,244.26314235870285,200.09838196910036,14.982,10.914457198314564
269.21666666666664,293.15,244.3424352814223,263.68113980132927,14.982,14.38260762552705
269.2833333333333,293.15,244.4217056495818,317.6642163344139,14.982,17.32713907278621
269.34999999999997,293.15,244.50095322501372,369.7979955918517,14.982,20.170799759555546
269.41666666666663,293.15,244.58017776950965,406.26189475936104,14.982,22.159739714146966
269.4833333333333,293.15,244.6593790448136,442.2246692173833,14.982,24.12134559367545
269.54999999999995,293.15,244.73855681261483,478.331590924583,14.982,26.0908140504318
269.96666666666664,293.15,245.07210322212478,514.2336849618798,15.680666666666667,28.049110088829806
270.3833333333333,293.15,245.3956670347719,551.3609754764022,16.379333333333335,30.074235025985573
270.79999999999995,293.15,245.708597515215,588.9433810586123,17.078,32.12418442137885
271.21666666666664,293.15,246.01017613618228,616.6606793293433,17.776666666666664,33.636037054327815
271.6333333333333,293.15,246.2996059573545,644.1439265247669,18.47533333333333,35.135123264987286
272.04999999999995,293.15,246.57599881962818,671.3884582313567,19.174,36.62118863080128
272.4833333333333,293.15,246.94914756486494,698.3667873695422,19.942533333333333,38.09273385652048
272.91666666666663,293.15,247.3139853426739,725.0372002771795,20.711066666666667,39.547483651482516
273.34999999999997,293.15,247.67000247972243,751.3488338898102,21.479599999999998,40.98266366671692
273.7833333333333,293.15,248.016641454736,763.5884601092099,22.248133333333335,41.650279642320534
274.21666666666664,293.15,248.35329000447075,781.8835905470173,23.016666666666666,42.64819584801913
274.65,293.15,248.67927293894567,799.3862146243349,23.7852,43.60288443405463
275.06666666666666,293.15,249.02689834313884,816.0711330730845,24.483866666666664,44.51297089489552
275.4833333333333,293.15,249.36654723317923,831.9098261721481,25.182533333333332,45.376899609389895
275.9,293.15,249.6977331446887,846.8716409820594,25.8812,46.19299859902142
276.31666666666666,293.15,250.01992350792227,855.7353747484989,26.579866666666668,46.676474986281754
276.7333333333333,293.15,250.33253302590748,863.5718310663833,27.278533333333332,47.103918058166364
277.15,293.15,250.6349158106901,870.3719148039324,27.9772,47.47483171657813
277.21666666666664,293.15,250.5890471786052,876.1263461401636,28.116933333333332,47.78870978946347
277.2833333333333,293.15,250.54079501396393,880.8260540153831,28.256666666666664,48.04505749174817
277.34999999999997,293.15,250.4900743744163,884.4624585716535,28.396399999999996,48.2434068311811
277.41666666666663,293.15,250.43679538718592,882.1145739973504,28.53613333333333,48.11534039985547
277.4833333333333,293.15,250.3808628575341,878.6852427568476,28.675866666666668,47.92828596855532
277.54999999999995,293.15,250.3221758390165,874.189376987196,28.8156,47.683056926574324
277.6333333333333,293.15,250.30610570496205,868.6427455332748,28.885466666666666,47.38051339272408
277.71666666666664,293.15,250.2877857892368,862.0619800082418,28.955333333333336,47.0215625459041
277.79999999999995,293.15,250.26713855921128,854.4645219382285,29.025199999999998,46.60715574208518
277.8833333333333,293.15,250.24408213671828,840.0381315333684,29.095066666666668,45.82026172000191
277.96666666666664,293.15,250.21852996686732,824.7175223197021,29.164933333333334,44.9845921265292
278.04999999999995,293.15,250.19039045633792,808.5468887472323,29.2348,44.102557568030846
278.1166666666666,293.15,250.16595095392944,791.5706385478568,29.374533333333336,43.176580284428546
278.18333333333334,293.15,250.13974120951852,773.8331311261817,29.514266666666668,42.20907987960991
278.25,293.15,250.11170630927106,755.3783250165355,29.654,41.20245409181103
278.31666666666666,293.15,250.08178862056317,727.0845017793363,29.793733333333332,39.65915464250925
278.3833333333333,293.15,250.04992761595724,698.447739801944,29.933466666666664,38.097149443742396
278.45,293.15,250.01605968474837,669.5488235742753,30.0732,36.520844922233195
278.3333333333333,293.15,249.98865829110093,640.4665889039918,29.374533333333332,34.93454121294501
278.21666666666664,293.15,249.95891373531728,615.446276254841,28.675866666666668,33.56979688662769
278.09999999999997,293.15,249.9269040530064,586.1780728932507,27.9772,31.97334943054095
277.9833333333333,293.15,249.8927032365152,545.0042165001868,27.278533333333336,29.727502718192003
277.8666666666666,293.15,249.85638151098564,504.4785142679315,26.579866666666668,27.517009869159896
277.75,293.15,249.8180055880575,464.7098011734854,25.8812,25.347807336735567
277.6166666666666,293.15,249.75692569291232,425.80192084062895,25.112666666666666,23.22555931857976
277.4833333333333,293.15,249.6938288087164,387.8531507990825,24.344133333333332,21.15562640722268
277.34999999999997,293.15,249.628775980693,351.2206278449654,23.5756,19.157488791543567
277.21666666666664,293.15,249.5618253673682,288.8875756267706,22.807066666666664,15.75750412509658
277.0833333333333,293.15,249.4930324251436,230.09102057447203,22.038533333333334,12.55041930406211
276.95,293.15,249.422450078402,174.99939426839472,21.27,9.545421505548804
276.8333333333333,293.15,249.39466543571658,123.77042953540135,20.57133333333333,6.751114338294618
276.71666666666664,293.15,249.36454291188983,68.70660028267824,19.872666666666667,3.74763274269154
276.59999999999997,293.15,249.33215852550268,5.141307014484002,19.174,0.2804349280627637
276.4833333333333,293.15,249.29758441019,4.2953757587301915,18.47533333333333,0.23429322320346496
276.3666666666666,293.15,249.2608890803201,3.4580747407883337,17.776666666666664,0.18862225858845455
276.25,293.15,249.2221376745169,0.0,17.078,0.0
276.09999999999997,293.15,249.1174947537492,0.0,16.938266666666667,0.0
275.95,293.15,249.01139424471174,0.0,16.79853333333333,0.0
275.79999999999995,293.15,248.9038725992292,0.0,16.6588,0.0
275.65,293.15,248.79496487735491,0.0,16.519066666666667,0.0
275.5,293.15,248.68470482180263,0.0,16.379333333333335,0.0
275.34999999999997,293.15,248.57312492743446,0.0,16.2396,0.0
275.21666666666664,293.15,248.48164513743393,0.0,16.169733333333333,0.0
275.0833333333333,293.15,248.3889562705048,0.0,16.099866666666667,0.0
274.95,293.15,248.29508565929632,0.0,16.03,0.0
274.81666666666666,293.15,248.20005968766085,0.0,15.960133333333333,0.0
