Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2011/6/6,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.2,14.5,46,99668,427,1326,346,226,330,102,17926,20376,12444,6732,230,4.1,8,8,9000.0,4771,9,'999999999,40,0.2110,0,88,0.160,0.0,0.0
2011/6/6,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.7,14.9,51,99717,166,1326,350,70,80,51,4996,3737,4788,3184,232,3.9,3,3,9000.0,7094,9,'999999999,42,0.2110,0,88,0.160,0.0,0.0
2011/6/6,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.1,15.2,58,99765,0,871,354,7,0,7,375,0,351,124,241,3.8,4,4,9000.0,7092,9,'999999999,43,0.2110,0,88,0.160,0.0,0.0
2011/6/6,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.6,15.6,65,99814,0,0,351,0,0,0,0,0,0,0,250,3.6,6,6,9000.0,6789,9,'999999999,45,0.2110,0,88,0.160,0.0,0.0
2011/6/6,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,15.4,66,99799,0,0,355,0,0,0,0,0,0,0,234,2.7,5,5,9000.0,6750,9,'999999999,44,0.2110,0,88,0.160,0.0,0.0
2011/6/6,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,15.1,67,99784,0,0,353,0,0,0,0,0,0,0,246,1.9,5,5,9000.0,7397,9,'999999999,43,0.2110,0,88,0.160,0.0,0.0
2011/6/6,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.9,14.9,69,99769,0,0,337,0,0,0,0,0,0,0,270,1.0,6,6,9000.0,9376,9,'999999999,42,0.2110,0,88,0.160,0.0,0.0
2011/6/7,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.2,15.0,72,99714,0,0,331,0,0,0,0,0,0,0,235,1.2,6,6,9000.0,9807,9,'999999999,43,0.2120,0,88,0.160,0.0,0.0
2011/6/7,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.6,15.0,75,99659,0,0,327,0,0,0,0,0,0,0,272,1.3,7,7,9000.0,9799,9,'999999999,43,0.2120,0,88,0.160,0.0,0.0
2011/6/7,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,18.9,15.1,79,99605,0,0,328,0,0,0,0,0,0,0,140,1.5,0,0,9000.0,77777,9,'999999999,43,0.2120,0,88,0.160,0.0,0.0
2011/6/7,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,15.4,81,99611,0,0,327,0,0,0,0,0,0,0,80,1.0,7,8,9000.0,77777,9,'999999999,44,0.2120,0,88,0.160,0.0,0.0
2011/6/7,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,15.6,83,99617,0,0,323,0,0,0,0,0,0,0,72,0.5,0,8,9000.0,77777,9,'999999999,46,0.2120,0,88,0.160,0.0,0.0
2011/6/7,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,18.3,15.9,86,99623,160,843,322,74,161,37,18220,30582,8309,5215,84,0.0,0,0,9000.0,77777,9,'999999999,47,0.2120,0,88,0.160,0.0,0.0
2011/6/7,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.8,16.0,79,99617,421,1326,327,224,415,83,36439,48419,15600,6001,97,0.5,2,7,9000.0,77777,9,'999999999,47,0.2120,0,88,0.160,0.0,0.0
2011/6/7,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.3,16.2,73,99612,673,1326,337,401,529,131,54608,54313,22790,5706,156,1.0,6,6,9000.0,9082,9,'999999999,48,0.2120,0,88,0.160,0.0,0.0
2011/6/7,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.8,16.3,67,99606,900,1326,343,569,575,180,70822,59071,26005,4777,340,1.5,3,3,9000.0,77777,9,'999999999,48,0.2120,0,88,0.160,0.0,0.0
2011/6/7,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.4,15.5,57,99554,1085,1326,352,734,664,190,82734,60154,26997,4284,230,1.5,3,4,9000.0,8817,9,'999999999,44,0.2120,0,88,0.160,0.0,0.0
2011/6/7,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.0,14.6,50,99503,1217,1326,356,845,698,210,87250,49618,29256,5730,271,1.5,2,2,9000.0,8867,9,'999999999,41,0.2120,0,88,0.160,0.0,0.0
2011/6/7,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.6,13.8,43,99451,1285,1326,363,884,646,262,87197,41488,30680,7020,20,1.5,3,3,9000.0,77777,9,'999999999,37,0.2120,0,88,0.160,0.0,0.0
2011/6/7,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.3,13.2,40,99393,1286,1326,368,887,651,259,84445,47549,29812,5879,254,1.5,1,1,9000.0,3272,9,'999999999,35,0.2120,0,88,0.160,0.0,0.0
2011/6/7,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,29.0,12.7,37,99336,1220,1326,370,812,637,228,79373,55598,27959,4672,251,1.5,0,0,9000.0,2138,9,'999999999,33,0.2120,0,88,0.160,0.0,0.0
2011/6/7,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,29.7,12.1,34,99278,1090,1326,381,711,628,199,70707,59580,24936,4720,110,1.5,3,3,9000.0,77777,9,'999999999,31,0.2120,0,88,0.160,0.0,0.0
2011/6/7,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.5,12.6,37,99292,906,1326,361,588,621,163,55283,56419,21491,5464,269,1.9,0,0,9000.0,4409,9,'999999999,33,0.2120,0,88,0.160,0.0,0.0
2011/6/7,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.3,13.0,41,99305,681,1326,357,403,509,135,35930,45838,16151,6310,277,2.2,1,1,9000.0,9154,9,'999999999,35,0.2120,0,88,0.160,0.0,0.0
2011/6/7,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,26.1,13.5,46,99318,429,1326,356,222,384,93,18043,29068,8934,5564,290,2.6,5,5,9000.0,77777,9,'999999999,36,0.2120,0,88,0.160,0.0,0.0
2011/6/7,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.3,13.2,50,99386,168,1326,345,79,167,38,5538,8935,3060,2394,297,2.4,0,2,9000.0,77777,9,'999999999,35,0.2120,0,88,0.160,0.0,0.0
2011/6/7,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.5,12.9,55,99453,0,882,340,9,0,6,482,0,324,114,288,2.3,0,3,9000.0,77777,9,'999999999,34,0.2120,0,88,0.160,0.0,0.0
2011/6/7,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,12.6,60,99521,0,0,334,0,0,0,0,0,0,0,230,2.1,0,0,9000.0,77777,9,'999999999,34,0.2120,0,88,0.160,0.0,0.0
2011/6/7,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.2,12.7,62,99555,0,0,332,0,0,0,0,0,0,0,305,2.1,0,4,9000.0,77777,9,'999999999,34,0.2120,0,88,0.160,0.0,0.0
2011/6/7,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.6,12.9,65,99590,0,0,328,0,0,0,0,0,0,0,312,2.1,0,5,9000.0,77777,9,'999999999,35,0.2120,0,88,0.160,0.0,0.0
2011/6/7,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,19.1,13.0,68,99625,0,0,326,0,0,0,0,0,0,0,360,2.1,0,0,9000.0,77777,9,'999999999,35,0.2120,0,88,0.160,0.0,0.0
2011/6/8,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,13.2,71,99637,0,0,323,0,0,0,0,0,0,0,321,1.6,0,6,9000.0,77777,9,'999999999,36,0.2130,0,88,0.160,0.0,0.0
2011/6/8,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,13.5,74,99649,0,0,321,0,0,0,0,0,0,0,302,1.0,5,6,9000.0,77777,9,'999999999,37,0.2130,0,88,0.160,0.0,0.0
2011/6/8,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,17.8,13.7,77,99661,0,0,324,0,0,0,0,0,0,0,314,0.5,0,0,9000.0,77777,9,'999999999,38,0.2130,0,88,0.160,0.0,0.0
2011/6/8,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.5,13.8,79,99670,0,0,324,0,0,0,0,0,0,0,346,0.5,2,7,9000.0,77777,9,'999999999,38,0.2130,0,88,0.160,0.0,0.0
2011/6/8,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,17.2,13.8,81,99679,0,0,323,0,0,0,0,0,0,0,12,0.5,1,8,9000.0,77777,9,'999999999,38,0.2130,0,88,0.160,0.0,0.0
2011/6/8,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,16.9,13.9,82,99688,161,846,320,75,164,37,18374,31617,8154,5143,320,0.5,0,0,8000.0,77777,9,'999999999,38,0.2130,0,88,0.160,0.0,0.0
2011/6/8,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.5,14.0,75,99699,421,1325,321,228,431,81,37106,53159,13180,5435,31,0.5,2,7,8333.0,77777,9,'999999999,39,0.2130,0,88,0.160,0.0,0.0
2011/6/8,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.1,14.2,69,99711,673,1325,328,414,583,115,56324,65542,16886,4416,347,0.5,1,6,8666.0,2212,9,'999999999,39,0.2130,0,88,0.160,0.0,0.0
2011/6/8,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,21.7,14.3,63,99722,900,1325,337,601,684,136,74200,71730,19908,3593,250,0.5,0,0,9000.0,77777,9,'999999999,40,0.2130,0,88,0.160,0.0,0.0
2011/6/8,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.4,13.8,55,99710,1085,1325,344,768,761,148,86971,72392,21146,3022,331,0.7,0,3,9000.0,77777,9,'999999999,38,0.2130,0,88,0.160,0.0,0.0
2011/6/8,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.1,6.8,31,99699,1217,1325,351,884,798,156,92279,64360,20724,3011,315,0.8,0,0,9000.0,77777,9,'999999999,19,0.2130,0,88,0.160,0.0,0.0
2011/6/8,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,26.8,12.8,42,99687,1285,1325,357,945,814,161,93481,56840,20559,3386,340,1.0,0,0,9000.0,77777,9,'999999999,34,0.2130,0,88,0.160,0.0,0.0
2011/6/8,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.8,12.3,38,99620,1287,1325,361,944,811,162,92254,63238,21110,3044,231,2.2,3,0,9000.0,77777,9,'999999999,32,0.2130,0,88,0.160,0.0,0.0
2011/6/8,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.8,11.8,35,99554,1220,1325,364,884,793,158,85999,70202,21473,2993,233,3.4,5,0,9000.0,77777,9,'999999999,31,0.2130,0,88,0.160,0.0,0.0
2011/6/8,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,29.8,11.3,32,99487,1091,1325,364,750,729,150,73190,68357,20756,3713,200,4.6,0,0,9000.0,77777,9,'999999999,29,0.2130,0,88,0.160,0.0,0.0
2011/6/8,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,29.0,12.4,36,99494,907,1325,368,590,661,138,56617,63653,17778,4524,221,4.6,5,0,9000.0,77777,9,'999999999,32,0.2130,0,88,0.160,0.0,0.0
2011/6/8,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.1,13.5,41,99502,682,1325,366,423,589,115,36852,54069,13091,4988,220,4.6,0,1,9000.0,77777,9,'999999999,36,0.2130,0,88,0.160,0.0,0.0
2011/6/8,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.3,14.6,46,99510,431,1325,359,236,447,82,18201,33071,8175,4807,230,4.6,0,0,9000.0,77777,9,'999999999,41,0.2130,0,88,0.160,0.0,0.0
2011/6/8,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.8,13.9,48,99558,170,1325,352,82,180,38,5756,9630,3106,2404,214,4.4,0,2,9000.0,77777,9,'999999999,38,0.2130,0,88,0.160,0.0,0.0
2011/6/8,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.4,13.2,50,99607,0,893,346,10,0,7,508,0,351,124,217,4.3,2,2,9000.0,77777,9,'999999999,35,0.2130,0,88,0.160,0.0,0.0
2011/6/8,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.9,12.5,52,99656,0,0,341,0,0,0,0,0,0,0,230,4.1,0,0,9000.0,77777,9,'999999999,33,0.2130,0,88,0.160,0.0,0.0
2011/6/8,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.3,12.9,55,99707,0,0,338,0,0,0,0,0,0,0,209,3.4,3,3,9000.0,6102,9,'999999999,35,0.2130,0,88,0.160,0.0,0.0
2011/6/8,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,13.3,59,99758,0,0,338,0,0,0,0,0,0,0,202,2.8,4,4,9000.0,239,9,'999999999,36,0.2130,0,88,0.160,0.0,0.0
2011/6/8,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,13.7,63,99809,0,0,340,0,0,0,0,0,0,0,200,2.1,8,8,9000.0,1200,9,'999999999,37,0.2130,0,88,0.160,0.0,0.0
2011/6/9,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.6,14.1,66,99738,0,0,340,0,0,0,0,0,0,0,182,1.7,5,5,9000.0,2602,9,'999999999,39,0.2130,0,88,0.160,0.0,0.0
2011/6/9,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.1,14.4,70,99668,0,0,354,0,0,0,0,0,0,0,179,1.4,6,6,9000.0,2889,9,'999999999,40,0.2130,0,88,0.160,0.2,0.0
2011/6/9,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,19.6,14.8,74,99597,0,0,360,0,0,0,0,0,0,0,270,1.0,3,3,9000.0,77777,9,'999999999,42,0.2130,0,88,0.160,0.1,0.0
2011/6/9,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.4,15.4,78,99636,0,0,345,0,0,0,0,0,0,0,276,0.8,7,7,9000.0,225,9,'999999999,45,0.2130,0,88,0.160,0.0,0.0
2011/6/9,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.1,16.0,82,99675,0,0,369,0,0,0,0,0,0,0,240,0.7,8,8,9000.0,156,9,'999999999,47,0.2130,0,88,0.160,0.0,0.0
2011/6/9,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,18.9,16.6,87,99714,161,849,396,20,0,20,4532,0,4532,2196,230,0.5,8,8,9000.0,1200,9,'999999999,50,0.2130,0,88,0.160,0.0,0.0
2011/6/9,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.3,16.8,86,99771,421,1325,405,66,0,66,11993,792,11782,5129,166,1.4,8,8,9000.0,121,9,'999999999,51,0.2130,0,88,0.160,0.0,0.0
2011/6/9,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.6,17.0,85,99828,673,1325,404,150,18,139,24133,4063,21966,6889,192,2.2,8,8,9000.0,263,9,'999999999,52,0.2130,0,88,0.160,0.0,0.0
2011/6/9,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.0,17.2,84,99885,900,1325,407,272,74,219,37007,9162,30248,7032,230,3.1,10,10,9000.0,1200,9,'999999999,53,0.2130,0,88,0.160,0.0,0.0
2011/6/9,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.6,17.3,82,99841,1085,1325,398,386,137,272,46289,13360,33692,6814,214,2.9,8,8,9000.0,624,9,'999999999,54,0.2130,0,88,0.160,0.0,0.0
2011/6/9,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,17.5,80,99796,1217,1325,398,461,192,285,54420,16804,34432,5135,203,2.8,7,7,9000.0,1654,9,'999999999,55,0.2130,0,88,0.160,0.5,0.0
2011/6/9,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,17.6,78,99752,1285,1325,399,532,231,310,56693,15856,35952,3520,250,2.6,10,10,9000.0,1200,0,'919999999,55,0.2130,0,88,0.160,0.7,0.0
2011/6/9,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.2,18.1,82,99754,1287,1325,405,490,161,333,48307,9878,35977,5012,201,1.7,8,8,9000.0,754,9,'999999999,58,0.2130,0,88,0.160,0.4,0.0
2011/6/9,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.8,18.7,88,99756,1221,1325,415,378,79,305,41636,8753,33632,6762,220,0.9,9,9,9666.0,706,9,'999999999,62,0.2130,0,88,0.160,0.0,0.0
2011/6/9,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,20.3,19.2,93,99757,1092,1325,420,366,130,263,38012,11394,29267,6559,232,0.0,10,10,7000.0,1200,0,'919999999,65,0.2130,0,88,0.160,0.0,0.0
2011/6/9,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.9,19.4,91,99723,909,1325,411,302,140,203,29336,10003,23576,6013,237,0.2,9,9,7000.0,995,9,'999999999,66,0.2130,0,88,0.160,0.3,0.0
2011/6/9,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.5,19.6,89,99688,684,1325,424,197,97,147,19289,6441,17870,5713,238,0.3,9,9,7000.0,703,9,'999999999,68,0.2130,0,88,0.160,0.0,0.0
2011/6/9,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,22.1,19.8,87,99654,432,1325,418,120,58,97,10010,2854,9827,4427,180,0.5,10,10,7000.0,3600,0,'919999999,69,0.2130,0,88,0.160,0.0,0.0
2011/6/9,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.6,19.6,89,99688,172,1325,407,39,10,36,2859,418,2835,1684,270,0.3,9,9,6666.0,881,9,'999999999,68,0.2130,0,88,0.160,0.0,0.0
2011/6/9,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.0,19.5,91,99723,0,904,384,6,0,6,318,0,294,105,266,0.2,9,9,6333.0,951,9,'999999999,67,0.2130,0,88,0.160,0.0,0.0
2011/6/9,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,20.5,19.3,93,99758,0,0,382,0,0,0,0,0,0,0,244,0.0,8,8,6000.0,1200,0,'919999999,66,0.2130,0,88,0.160,0.0,0.0
2011/6/9,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.3,19.1,93,99744,0,0,379,0,0,0,0,0,0,0,230,0.3,10,10,6000.0,5991,9,'999999999,64,0.2130,0,88,0.160,0.0,0.0
2011/6/9,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.0,18.8,93,99730,0,0,376,0,0,0,0,0,0,0,234,0.7,10,10,6000.0,5641,9,'999999999,63,0.2130,0,88,0.160,0.0,0.0
2011/6/9,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.8,18.6,93,99716,0,0,372,0,0,0,0,0,0,0,70,1.0,10,10,6000.0,3600,0,'919999999,61,0.2130,0,88,0.160,0.0,0.0
2011/6/10,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.8,18.5,92,99690,0,0,371,0,0,0,0,0,0,0,94,0.8,9,9,6000.0,4702,9,'999999999,61,0.2140,0,88,0.160,0.0,0.0
2011/6/10,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.7,18.4,92,99663,0,0,367,0,0,0,0,0,0,0,83,0.7,9,9,6000.0,3088,9,'999999999,60,0.2140,0,88,0.160,0.0,0.0
2011/6/10,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.7,18.3,92,99637,0,0,368,0,0,0,0,0,0,0,50,0.5,10,10,6000.0,3600,0,'919999999,59,0.2140,0,88,0.160,0.0,0.0
2011/6/10,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.5,18.2,92,99656,0,0,379,0,0,0,0,0,0,0,87,0.8,9,9,6000.0,42,9,'999999999,59,0.2140,0,88,0.160,0.0,0.0
2011/6/10,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.3,18.0,92,99675,0,0,387,0,0,0,0,0,0,0,86,1.2,9,9,6000.0,31,9,'999999999,58,0.2140,0,88,0.160,0.0,0.0
2011/6/10,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.1,17.9,93,99694,161,851,386,24,0,24,5960,68,5894,2394,50,1.5,10,10,6000.0,3600,0,'919999999,57,0.2140,0,88,0.160,0.0,0.0
2011/6/10,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.9,18.2,90,99713,421,1325,393,71,3,70,12221,562,12154,4904,359,1.2,9,9,6333.0,99,9,'999999999,59,0.2140,0,88,0.160,0.0,0.0
2011/6/10,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.8,18.4,87,99732,673,1325,394,131,12,125,17793,1355,17523,6393,27,0.8,9,9,6666.0,186,9,'999999999,60,0.2140,0,88,0.160,0.0,0.0
2011/6/10,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,21.6,18.7,84,99751,900,1325,397,180,20,167,24329,2279,22948,6874,90,0.5,10,10,7000.0,3600,9,'999999999,62,0.2140,0,88,0.160,0.0,0.0
2011/6/10,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,22.0,19.0,83,99743,1085,1325,403,249,33,222,32177,4200,27793,6640,136,0.5,8,8,7333.0,291,9,'999999999,64,0.2140,0,88,0.160,0.1,0.0
2011/6/10,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,22.4,19.4,83,99734,1216,1325,403,321,67,258,36168,6182,28259,4980,130,0.5,8,8,7666.0,817,9,'999999999,66,0.2140,0,88,0.160,0.3,0.0
2011/6/10,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,22.8,19.7,83,99725,1285,1325,408,323,90,236,40488,9500,27446,3729,360,0.5,10,10,8000.0,3600,0,'919999999,68,0.2140,0,88,0.160,0.1,0.0
2011/6/10,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.0,19.9,78,99576,1287,1325,406,401,161,246,42593,11464,28530,4536,127,0.7,7,7,8000.0,3659,9,'999999999,69,0.2140,0,88,0.160,0.2,0.0
2011/6/10,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.1,20.1,74,99428,1221,1325,402,370,145,234,32477,7668,24623,5496,127,0.8,6,6,8000.0,485,9,'999999999,70,0.2140,0,88,0.160,0.0,0.0
2011/6/10,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,26.3,20.3,70,99279,1093,1325,413,216,56,170,23379,6096,19303,4493,50,1.0,9,9,8000.0,559,0,'919999999,72,0.2140,0,88,0.160,0.0,0.0
