,exergy_if_BL,exergy_c_BL,exergy_of_BL,exergy_if_sun,exergy_if_sky,exergy_if_gnd,exergy_if_cv,exergy_c_sun,exergy_c_rad,exergy_of_os,exergy_of_cd,0,0
32207,23.672037723671306,23.444223519376987,0.052130086442232576,22.219070020829843,0.5954815419951366,0.9641820378235779,-0.10669587697725334,22.25793835966658,1.1862851597104074,0.014996825020845454,0.03713326142138712,,cool
32213,11.887432500791638,11.724910088044783,0.056940318225220186,10.545316319057562,0.6273939483837778,1.0466272882077463,-0.33190505485744853,10.634173965419105,1.0907361226256778,0.045518731345979085,0.011421586879241103,,cool
32219,6.207301617497185,6.121499199229162,-0.016920616652605927,5.022476537078466,0.6585649041344012,1.1443648451046238,-0.6181046688203063,5.077928687679618,1.0435705115495437,0.08138953614969152,-0.09831015280229745,,cool
32225,2.6052495175631507,2.4152007385747956,0.09617417861061889,1.3729165483072208,0.6326185918372792,1.0616549085122187,-0.461940531093568,1.379918276761329,1.0352824618134668,0.061800316647915715,0.03437386196270318,,cool
32231,1.234606853902371,1.003679847080296,0.1540007061934085,0.0,0.6101378461317247,0.9542459888996211,-0.32977698112897486,0.0,1.003679847080296,0.045949023118549814,0.10805168307485867,,cool
32237,1.1846555328367596,0.9507775948944583,0.1612924530059284,0.0,0.5771205183727325,0.8628845556614468,-0.2553495411974198,0.0,0.9507775948944583,0.03643476278805162,0.12485769021787678,,cool
32243,1.1414079798212673,0.9059586373675669,0.16693665761727075,0.0,0.5780298714748984,0.8214452307758022,-0.25806712242943325,0.0,0.9059586373675669,0.03924435918438706,0.12769229843288368,,cool
32249,1.1078581969104262,0.8711906209329286,0.17136661335853376,0.0,0.5820734850736464,0.7850022961254164,-0.25921758428863667,0.0,0.8711906209329286,0.04142290118052179,0.12994371217801198,,cool
32255,1.0939731131774224,0.8467386659582607,0.1844581772301308,0.0,0.5962395732235659,0.749368241654913,-0.25163470170105645,0.0,0.8467386659582607,0.04329485679776684,0.14116332043236396,,cool
32261,1.0489004341384476,0.8118095989197993,0.1765802389440202,0.0,0.5968028689953706,0.7250989320563573,-0.27300136691328036,0.0,0.8118095989197993,0.04727440515379041,0.12930583379022978,,cool
32267,1.0069392689722898,0.7857687458947396,0.16224401226165233,0.0,0.5961584736532654,0.7021683394637579,-0.2913875441447336,0.0,0.7857687458947396,0.04925774793916886,0.11298626432248347,,cool
32273,0.9867658859714752,0.7712768259457163,0.15730343453900292,0.0,0.6054701596493768,0.6795985576694508,-0.2983028313473524,0.0,0.7712768259457163,0.050316106068285654,0.10698732847071725,,cool
32279,0.9442503651477718,0.7590380222742861,0.12817282327436896,0.0,0.6376190212445698,0.6983816428564643,-0.39175029895326213,0.0,0.7590380222742861,0.06451723838280723,0.06365558489156171,,cool
32285,0.9155697589791043,0.7636244284411186,0.09468125579688946,0.0,0.6680705229444073,0.7107250490608311,-0.46322581302613414,0.0,0.7636244284411186,0.07275123679901901,0.021930018997870452,,cool
32291,1.562692988553752,1.452718469704293,0.05208772522988185,0.6669231217208345,0.706392749646016,0.7328225791128736,-0.5434454619259722,0.6772499971836019,0.7754684725206911,0.08315520050553298,-0.03106747527565112,,cool
32297,5.815010659756049,5.667312511925321,0.10033940568272076,4.792747074693652,0.7048864571303541,0.6721555412922537,-0.3547784133602108,4.8676848024779575,0.7996277094473634,0.060733275158787584,0.039606130523933185,,cool
32303,9.547037342955097,9.365017974941601,0.12131421323888687,8.464645488994154,0.7009025839080004,0.6069765698620773,-0.22548729980913448,8.559743271038744,0.8052747039028573,0.04444906684089836,0.07686514639798851,,cool
32309,11.3921017498445,11.187571727294195,0.13527684356293831,10.291910484347524,0.6982425710641066,0.5450593859874797,-0.14311069155461062,10.388075799118779,0.799495928175416,0.03323686279302831,0.10203998076991,,cool
32315,13.8381312710169,13.72715459060285,0.05554895696767956,12.806136901790683,0.7165545268555416,0.5868424325739692,-0.2714025902032926,12.962254637513755,0.7648999530890949,0.0533469659950367,0.002201990972642857,,cool
32321,17.297759715278296,17.29519602721825,-0.05670242791016013,16.300281460126513,0.7509391226486282,0.6400645439410123,-0.39352541143785486,16.51103417209533,0.7841618551229217,0.06705832392973075,-0.12376075183989088,,cool
32327,18.023829310863366,18.10423923074473,-0.15068909353967835,17.064033607725413,0.7778769084101427,0.6955481987120045,-0.5136294039841943,17.285866020703853,0.8183732100408766,0.07579729123030357,-0.22648638476998192,,cool
32333,16.263958852608987,16.346142261768648,-0.15439502959836587,15.29693039149918,0.7905048483646064,0.7318549335214424,-0.5553313207762425,15.497015448511139,0.8491268132575088,0.07784064766957831,-0.2322356772679442,,cool
32339,13.973084557974262,14.082335516741551,-0.18116314986996596,13.040429109145858,0.7973301137362621,0.7780100636096088,-0.6426847285174663,13.219202018199482,0.8631334985420701,0.08635335493471114,-0.2675165048046771,,cool
32345,11.374622599464217,11.485397816275771,-0.18492936213639002,10.445101290838466,0.8237597068797755,0.8153152888680076,-0.7095536871220304,10.59118594645275,0.8942118698230214,0.0915539575673188,-0.2764833197037088,,cool
32351,8.670889552137432,8.537519738559924,0.049686731020992116,7.540360523386065,0.7888597768709293,0.6993273773031644,-0.3576581254227264,7.613658154174047,0.9238615843858768,0.04964932180083501,3.740922015710109e-05,,cool
32357,5.496060618945858,5.269992613230794,0.13292699995476198,4.349500343931868,0.7517671387514232,0.589449736734364,-0.19465660047179667,4.374463069329192,0.8955295439016023,0.02955749125331476,0.10336950870144723,,cool
32363,2.6960684844783662,2.4472274667342133,0.15106124217614367,1.592463170655634,0.7164345882957673,0.480887331215632,-0.09371660568866706,1.5943073200355695,0.8529201466986438,0.01569992801442207,0.1353613141617216,,cool
32369,1.3274962417177645,1.0725758414516962,0.1588488906477203,0.2684141377832815,0.7293622462712428,0.44685875821485543,-0.11713890055161534,0.2676586247267292,0.804917216724967,0.01933039792184132,0.13951849272587896,,cool
32375,1.013304718205994,0.7667304010117639,0.1526357268803129,0.0,0.7305742118621633,0.4280714381200632,-0.14534093177623267,0.0,0.7667304010117639,0.022873619600591304,0.1297621072797216,,cool
32381,1.0027829432600177,0.7547658554454107,0.14681705564459208,0.0,0.7463441555958092,0.40243621297450866,-0.14599742531030022,0.0,0.7547658554454107,0.02239399565708037,0.12442305998751171,,cool
32387,0.9763274046944722,0.7306531559905284,0.14303664072666863,0.0,0.7530969983032756,0.3924002482000138,-0.1691698418088171,0.0,0.7306531559905284,0.02589257114686113,0.1171440695798075,,cool
32393,0.9447411702685831,0.7040549484588985,0.1402341289189638,0.0,0.7535806365591051,0.39168816649467003,-0.2005276327851921,0.0,0.7040549484588985,0.03135584540751426,0.10887828351144954,,cool
32399,0.9292651606391186,0.6905549027582571,0.13659102473410284,0.0,0.7589120315495567,0.3838972850992248,-0.213544156009663,0.0,0.6905549027582571,0.03345440127093017,0.10313662346317268,,cool
32405,0.8413887021338292,0.642474266912007,0.11306654984405959,0.0,0.7436350060307931,0.42288210907545953,-0.32512841297242356,0.0,0.642474266912007,0.053230677779504215,0.05983587206455537,,cool
32411,0.7600708079543566,0.5994772110759856,0.09101589408962235,0.0,0.7161604527023434,0.4683713259673815,-0.42446097071536837,0.0,0.5994772110759856,0.07491655923530743,0.016099334854314924,,cool
32417,0.6918239500252855,0.5692515103265257,0.0644091071316032,0.0,0.6988479459435364,0.5161419530203619,-0.5231659489386128,0.0,0.5692515103265257,0.09778181026842211,-0.03337270313681893,,cool
32423,0.751907162465998,0.5888832289430478,0.09977825067374943,0.0,0.7021947828355714,0.49356545856401235,-0.44385307893358583,0.0,0.5888832289430478,0.08339104274849189,0.016387207925257538,,cool
32429,0.8075997180665795,0.6046353245866706,0.13213848631895703,0.0,0.7180382229055439,0.46526766928592483,-0.3757061741248892,0.0,0.6046353245866706,0.07252547393560187,0.05961301238335516,,cool
32435,1.095737277011619,0.8786098501208792,0.14010161881970148,0.26573289318292015,0.7244089492434196,0.4377913283498733,-0.3321958937645942,0.2695278079893868,0.6090820421314924,0.0643024677650536,0.07579915105464788,,cool
32441,2.5615245334775234,2.359064334641583,0.13164802572198459,1.7319722871410983,0.7248670371017464,0.43553875236295103,-0.33085354312827214,1.761502733933825,0.5975616007077578,0.06771456209226868,0.06393346362971591,,cool
32447,4.568966152983666,4.35960141670624,0.13817227934164053,3.6999167042605157,0.7407629392889693,0.42732819967438623,-0.29904169024020527,3.758543935927045,0.6010574807791946,0.06736228668150245,0.07080999266013809,,cool
32453,8.097891806322247,7.920812810230492,0.11273776464160756,7.21474850571758,0.7422195286479284,0.42658559642488836,-0.28566182446815047,7.325096570417533,0.5957162398129588,0.06932618202068766,0.04341158262091991,,cool
32459,15.672193128275095,15.783632444890548,-0.11902999588534267,14.954605019012988,0.6956850992773198,0.5031803797468343,-0.48127736976204605,15.2316367462678,0.5519956986227493,0.10023620767472528,-0.21926620356006796,,cool
32465,28.865649740182977,29.30294289031048,-0.4277115044079861,28.246248098452305,0.6468223716951703,0.5938078381388997,-0.6212285681033964,28.739646964918215,0.5632959253922651,0.11154039245797322,-0.5392518968659593,,cool
32471,35.13537263999486,35.656463909043026,-0.5881982146491461,34.54827203550282,0.5999294379665056,0.6917790456431535,-0.7046078791176138,35.05520811488898,0.6012557941540462,0.11120532944763795,-0.6994035440967841,,cool
32477,29.105425239956535,29.377210528642774,-0.38806721411507095,28.38437220920256,0.586830887835022,0.7212521260321344,-0.587029983113178,28.717781875725848,0.6594286529169258,0.0917732981896747,-0.47984051230474567,,cool
32483,19.697721599162087,19.84212656717531,-0.22995337735708332,18.934674851816162,0.5813857630268381,0.7337908502553151,-0.5521298659362261,19.168593034633933,0.6735335325413772,0.08826460652712344,-0.31821798388420675,,cool
32489,12.15268962123093,12.237183774420657,-0.1585836242219622,11.42526126012456,0.5718211404268086,0.7562336771228054,-0.6006264564432424,11.575793197183916,0.6613905772367401,0.0961917988020043,-0.2547754230239665,,cool
32495,6.580943471651099,6.5790859706412945,-0.07010358726682775,5.849572116307634,0.5709935953953481,0.7582008547008534,-0.597823094752736,5.921386812944156,0.6576991576971394,0.09794186574591868,-0.16804545301274643,,cool
32501,3.054112469659829,3.022285355252783,-0.02702336619508673,2.340903409361566,0.5709935953953481,0.7582008547008534,-0.615985389797938,2.3724994081899866,0.649785947062796,0.1011200500307445,-0.12814341622583122,,cool
32507,1.5852385243301286,1.5264643863862457,0.002521171760580143,0.8723199913540061,0.5709935953953481,0.7582008547008534,-0.6162759171200789,0.8826121262067926,0.6438522601794531,0.10354953285926638,-0.10102836109868624,,cool
32513,0.9970902444816492,0.8312477451496514,0.1123640385161491,0.15433424572361915,0.5986547802595051,0.6946049704850689,-0.4505037519865441,0.15515263990351358,0.6760951052461378,0.08170637729391605,0.030657661222233044,,cool
32519,0.9151058996095363,0.6845488562029401,0.17706528026363927,0.0,0.6248687546608569,0.6382540053468033,-0.3480168603981239,0.0,0.6845488562029401,0.07085085721780689,0.1062144230458324,,cool
32525,0.9682842840334992,0.693760961448918,0.21540088805929075,0.0,0.6561686677722247,0.5756096254392744,-0.2634940091779999,0.0,0.693760961448918,0.05937213731856093,0.1560287507407298,,cool
32531,0.9250557393177844,0.676964942879242,0.18735644533138102,0.0,0.6687464739656005,0.5517776840921863,-0.2954684187400024,0.0,0.676964942879242,0.061286858824687165,0.12606958650669384,,cool
32537,0.8786226497286103,0.6582575622586652,0.16036553929643388,0.0,0.6643465605755673,0.540880961059255,-0.32660487190621196,0.0,0.6582575622586652,0.06353629159952062,0.09682924769691326,,cool
32543,0.862127336720643,0.6612169315773848,0.13785490733911154,0.0,0.6738291251714987,0.5218635315088588,-0.3335653199597144,0.0,0.6612169315773848,0.059711590995393374,0.07814331634371818,,cool
32549,0.8668053464121286,0.6533912892758412,0.14919864639352365,0.0,0.6797531129109217,0.5112623942319122,-0.32421016073070535,0.0,0.6533912892758412,0.06066732471298683,0.0885313216805368,,cool
32555,0.8747302170918472,0.6395560683144246,0.17036000394565654,0.0,0.68524699783859,0.5015715663276743,-0.3120883470744171,0.0,0.6395560683144246,0.06371669635603276,0.10664330758962377,,cool
32561,0.8739896748506233,0.6241891250745634,0.18443761518016777,0.0,0.6907654682480986,0.4919718303982281,-0.30874762379570336,0.0,0.6241891250745634,0.06741712529120068,0.11702048988896709,,cool
32567,0.8299998243978168,0.6082819335268365,0.15756181236126193,0.0,0.6912264509798568,0.49117596566523497,-0.35240259224727494,0.0,0.6082819335268365,0.07287419281316294,0.08468761954809897,,cool
32573,0.7951273904517759,0.6015944454564973,0.1299594654655144,0.0,0.6912264509798568,0.49117596566523497,-0.3872750261933157,0.0,0.6015944454564973,0.0753087391344198,0.054650726331094614,,cool
32579,1.6287950025039621,1.4719790328450677,0.09334236826094297,0.8589514672429167,0.6912264509798568,0.49117596566523497,-0.41255888138404634,0.8714834520104096,0.600495580834658,0.07571391493336892,0.017628453327574047,,cool
32585,5.8812837067104144,5.7756087580708995,0.05308086950337072,5.093253971987151,0.68616503502407,0.4999652832410696,-0.3981005835418753,5.173790757907772,0.6018180001631274,0.0766495570751357,-0.023568687571764977,,cool
32591,8.191183885176264,8.119123388451785,0.022465553863745047,7.409322185165866,0.6756488219062484,0.5185902660603823,-0.4123773879562337,7.5234309949185025,0.5956923935332825,0.08200530997032651,-0.059539756106581465,,cool
32597,12.162357908617166,12.13279009422458,-0.005622238281719469,11.352152455635833,0.6697447754324121,0.5292653425689005,-0.38880466501997824,11.53283940349214,0.5999506907324403,0.08211235107674454,-0.08773458935846401,,cool
32603,21.30058112643868,21.48820586323587,-0.1798585645995009,20.533348374768913,0.6544394455977653,0.5576893192437947,-0.44489601317179495,20.87105322238086,0.6171526408550124,0.08013572417865762,-0.2599942887781585,,cool
32609,35.77639142274803,36.10630097769518,-0.32111511501247525,34.958453604861944,0.6384478558200842,0.5885800055700712,-0.40909004350407285,35.43134910999331,0.6749518677018662,0.06465477710542948,-0.38576989211790474,,cool
32615,49.031367900250494,49.43351002988,-0.36435021994391736,48.12006802449254,0.6226758508324381,0.6202868720825685,-0.3316628471570447,48.679225679361686,0.7542843505183116,0.04588502022494406,-0.4102352401688614,,cool
32621,60.538972778420415,60.97757040814183,-0.4162231637581708,59.550636762691184,0.5981842289274022,0.6936623688800786,-0.3035105820782453,60.162166124380555,0.8154042837612716,0.04077659199607028,-0.4569997557542411,,cool
32627,64.11619554296719,64.49574637841891,-0.42445027693665965,63.06672701613519,0.5736795925977052,0.7750227568347614,-0.2992338226004739,63.626712343238474,0.869034035180446,0.03868211838691445,-0.4631323953235741,,cool
32633,56.24024421454183,56.560608836104365,-0.40245572578335154,55.18544421143203,0.5403735278344305,0.8607889349606241,-0.34636245968525214,55.67733315456807,0.8832756815362953,0.043825889752742334,-0.44628161553609386,,cool
32639,39.55585335110078,39.60239964146752,-0.23394820600678345,38.46740580322974,0.533197562908331,0.8797390878235846,-0.3244891028608735,38.69851045793251,0.9038891835350125,0.0409970595194412,-0.27494526552622467,,cool
32645,18.289686498237064,18.17965096152781,-0.11487508537431948,17.282536135458145,0.5241058147449454,0.9042462777098548,-0.42120172967588304,17.321099808087805,0.8585511534400025,0.05414724985206478,-0.16902233522638427,,cool
32651,7.158905820771993,7.125019716983405,-0.06517971662530041,6.2608586758402565,0.5097131852217215,0.918243520953262,-0.5299095612432467,6.319598329260249,0.8054213877231555,0.0681999547884934,-0.1333796714137938,,cool
32657,2.4639724549630335,2.378860185653713,0.0015270540454883422,1.5551334806058625,0.5257107340926153,0.8723456403838122,-0.48921740011925663,1.562651016121282,0.8162091695324306,0.059743176156967386,-0.05821612211147904,,cool
32663,0.9403332307916137,0.836932884314651,0.037177929606331594,0.0,0.5493060724500975,0.8112411273065426,-0.42021396896502644,0.0,0.836932884314651,0.04783673441844189,-0.010658804812110297,,cool
32669,0.9541282465523617,0.8428503358085038,0.047093982239929805,0.0,0.5597629014593115,0.7621427079178793,-0.36777736282482903,0.0,0.8428503358085038,0.03974670091860057,0.007347281321329239,,cool
32675,0.934755202912916,0.8160574079690167,0.05625138180527521,0.0,0.5605392578743453,0.7582008547008534,-0.38398490966228277,0.0,0.8160574079690167,0.045431312250811554,0.010820069554463659,,cool
32681,0.9355549177383429,0.7967343709763028,0.07799471463878763,0.0,0.5650635287659107,0.7474123141327955,-0.37692092516036335,0.0,0.7967343709763028,0.049107968130246954,0.02888674650854067,,cool
32687,0.9250849350275441,0.7664351360751062,0.09974780732955232,0.0,0.5654758271316178,0.7464352880834357,-0.38682618018750947,0.0,0.7664351360751062,0.057121395265938596,0.04262641206361373,,cool
32693,0.9282766658428312,0.7548773672207895,0.11591338047114647,0.0,0.5745887127598146,0.7250989320563573,-0.37141097897334086,0.0,0.7548773672207895,0.05789713006886977,0.058016250402276696,,cool
32699,0.9300620121406669,0.7436111686492272,0.13009705234512536,0.0,0.5846224451405649,0.7021683394637579,-0.3567287724636558,0.0,0.7436111686492272,0.05839422033426956,0.07170283201085581,,cool
32705,0.9306419430974364,0.7312959304366595,0.14381933441819766,0.0,0.5947527933275895,0.6795985576694508,-0.34370940789960375,0.0,0.7312959304366595,0.059229694566855035,0.08458963985134263,,cool
32711,0.9104529871832701,0.7124313597752774,0.1436310563782609,0.0,0.6002804720618011,0.6675240413189706,-0.3573515261975015,0.0,0.7124313597752774,0.06338286508655197,0.08024819129170895,,cool
32717,0.9161286474810871,0.7025840959265284,0.15928626823844438,0.0,0.6101298937088444,0.6464212160992395,-0.3404224623269968,0.0,0.7025840959265284,0.06369482074974388,0.09559144748870049,,cool
32723,2.2154696848063216,2.0027859793674105,0.15825100605123493,1.294268621270525,0.6205026236019382,0.6247550838828764,-0.3240566439490184,1.311330078238898,0.6914559011285126,0.06431638820011179,0.09393461785112313,,cool
32729,10.902018416770414,10.887918701012186,-0.013169979244660096,10.057063347720891,0.607564143099769,0.6730837231913248,-0.43569279724157234,10.222566832743315,0.6653518682688712,0.08225658930216172,-0.09542656854682181,,cool
32735,19.134907757280924,19.382955797771846,-0.20146180622155693,18.353724354140247,0.578465486901317,0.7405862614345573,-0.5378683451951962,18.72089127998189,0.662064517789957,0.09361536027851067,-0.2950771665000676,,cool
32741,42.47705425996561,43.005367761665774,-0.45280759811181504,41.622217055133845,0.5533623678884664,0.8010993681458181,-0.4996245312025175,42.28967520754486,0.7156925541209154,0.08240886208795686,-0.5352164601997719,,cool
32747,66.92425879664039,67.59458770517399,-0.5996327682252351,65.88255994618551,0.59411547915406,0.8744549449611713,-0.4268715736603466,66.72764568465038,0.8669420205236162,0.061631848598371605,-0.6612646168236067,,cool
32753,89.3476844332622,90.0341915439827,-0.6254996104369375,88.08104498906795,0.6318927608716853,0.9641820378235779,-0.32943535450100436,88.98943705102297,1.0447544929597286,0.04279058975069702,-0.6682902001876345,,cool
32759,101.12536916237325,101.56205270286475,-0.5117967683363682,99.6404480504535,0.6667551909330387,1.0466272882077463,-0.22846136722104698,100.32990239443203,1.232150308432727,0.02657351900238866,-0.5383702873387569,,cool
32765,100.18198255352247,100.47316192213847,-0.38962805762911357,98.55165047174316,0.671399534966207,1.118044872703734,-0.15911232589063204,99.13300281347334,1.3401591086651308,0.0203204279365809,-0.40994848556569446,,cool
32771,92.8978245561994,93.07935473447542,-0.3365272866712795,91.19562142120444,0.6609456938543631,1.1905281539667532,-0.14927071282614776,91.69678396125823,1.3825707732171821,0.021162040880507226,-0.35768932755178673,,cool
32777,75.70310523611558,75.78123114005307,-0.2856614730587583,73.96025360056083,0.662757379601001,1.2652237465381533,-0.18512949058441827,74.40208881365646,1.3791423263966025,0.030090175605339532,-0.31575164866409783,,cool
32783,50.05742565400377,49.9440655057474,-0.11640677369252528,48.31501270061399,0.6994044813323609,1.2438357117912993,-0.20082723973387676,48.56137502615264,1.382690479594766,0.032303538911051505,-0.14871031260357678,,cool
32789,21.89211062975781,21.553924929511762,0.04023583938719358,20.242073238447244,0.735880463507839,1.2275997637624287,-0.3134428359597033,20.240999218504356,1.3129257110074073,0.04811483870551013,-0.007878999318316551,,cool
32795,8.712995642675398,8.484801893423368,0.11810647541336022,7.169753590274964,0.7784659068185832,1.1991287524670178,-0.4343526068851672,7.235821390086748,1.2489805033366204,0.06497996212200233,0.053126513291357896,,cool
32801,3.3127020017856275,3.034124127800613,0.17852929757925023,1.8562658807698211,0.7258031699295883,1.0779551789437867,-0.34732222785756867,1.8594698239543335,1.1746543038462793,0.05082240970772013,0.12770688787153012,,cool
32807,1.3782659171789917,1.1089531619984214,0.192474224010018,0.0,0.6798394859532908,0.9432648223403151,-0.24483839111461408,0.0,1.1089531619984214,0.03506484659579492,0.1574093774142231,,cool
32813,1.2841060652241176,1.0355895113126725,0.17519615340261646,0.0,0.627632214399412,0.827597607052894,-0.1711237562281882,0.0,1.0355895113126725,0.023995910515343603,0.15120024288727285,,cool
32819,1.223637033473331,0.9859158623432005,0.16729624079262442,0.0,0.6258465056162685,0.7631297331624063,-0.16533920530534374,0.0,0.9859158623432005,0.02314450150178329,0.14415173929084113,,cool
32825,1.1711753496466761,0.9397640703820563,0.16288820857731143,0.0,0.6185914218292264,0.7050149392924191,-0.1524310114749694,0.0,0.9397640703820563,0.021766145062449557,0.14112206351486187,,cool
32831,1.1312817537260553,0.906067909868546,0.15697010142969003,0.0,0.6214858948979272,0.6491549249720586,-0.1393590661439305,0.0,0.906067909868546,0.019937985612209986,0.13703211581748004,,cool
32837,1.0974692015529348,0.8638971940471702,0.16663310132022363,0.0,0.6314105815300631,0.6247550838828764,-0.15869646386000477,0.0,0.8638971940471702,0.024676374294375986,0.14195672702584763,,cool
32843,1.0636237981849725,0.8200348621060451,0.17839902575358643,0.0,0.6318814566669994,0.6034510618651889,-0.17170872034721577,0.0,0.8200348621060451,0.029497190934314355,0.14890183481927208,,cool
32849,1.0449685265589037,0.7858420177103351,0.19445820353802845,0.0,0.6415401125812695,0.5825095224491748,-0.17908110847154043,0.0,0.7858420177103351,0.03436690121970058,0.16009130231832785,,cool
32855,0.9907069105722037,0.7444685409834334,0.1844406061717652,0.0,0.6424251386946214,0.5807807679122411,-0.2324989960346589,0.0,0.7444685409834334,0.04384859590908919,0.140592010262676,,cool
32861,0.9248616957744926,0.7104433976393522,0.15608653760620572,0.0,0.6375658736689499,0.590320097640164,-0.30302427553462125,0.0,0.7104433976393522,0.054132261388525796,0.10195427621767991,,cool
32867,2.2459429763641534,2.0682328294395247,0.12060367831638644,1.355864036524089,0.6371251383899964,0.5911910882604958,-0.33823728681042814,1.3728953444230838,0.6953374850164409,0.05867451615185437,0.06192916216453207,,cool
32873,10.816394235423619,10.794796905309122,-0.006641302609363339,9.96286558729325,0.6230885655504107,0.6400645439410123,-0.4096244613610531,10.12086475396611,0.6739321513430109,0.07448133813216062,-0.08112264074152396,,cool
32879,20.04832681300337,20.253567559471065,-0.12127489321731341,19.177862474034324,0.6081657862157384,0.6955481987120045,-0.4332496459586962,19.581129778463538,0.672437781007529,0.08571223954081236,-0.20698713275812577,,cool
32885,45.145767468707675,45.607658227486546,-0.36341265352977725,44.18223163182984,0.5936448463260506,0.753287597644653,-0.38339660709287204,44.891240241741656,0.716417985744888,0.08097447692253,-0.44438713045230727,,cool
32891,70.28492086888735,70.95441314227132,-0.6453616392539355,69.20313500860726,0.6190657374646719,0.8702388233063112,-0.4075187004908859,70.13797191918441,0.8164412230869105,0.08166411929360144,-0.7270257585475369,,cool
32897,90.61954341288764,91.412926299892,-0.787449339352554,89.35831495482924,0.6432283783148369,1.0010434710587355,-0.3830433913151736,90.45269816637914,0.9602281335128747,0.07234092267918878,-0.8597902620317428,,cool
32903,101.96851285889424,102.75861250165494,-0.82368244375562,100.519456080942,0.6725925796019296,1.1407582093078208,-0.36429401095750696,101.64406457296103,1.114547928693912,0.06505394685881474,-0.8887363906144348,,cool
32909,103.30993499866912,103.7661137485657,-0.5965315330024907,101.66031085566186,0.7009617017286547,1.1929823955633028,-0.2443199542847094,102.47593375991995,1.2901799886457495,0.04140477454774435,-0.6379363075502351,,cool
32915,93.8935394544617,94.16188988373712,-0.415625247936555,92.12652329131856,0.7358959975431562,1.2238677343831132,-0.1927475687831382,92.74854633921869,1.4133435445184224,0.030384031786178652,-0.44600927972273363,,cool
32921,77.23039494178815,77.38980431784184,-0.3205247378851075,75.42647461373058,0.7538046526327595,1.2677516347501203,-0.21763595932531632,75.93957560189801,1.4502287159438185,0.03266341295726891,-0.3531881508423764,,cool
32927,52.64181128636773,52.53232211255365,-0.12193898310794431,50.837967873518444,0.769946523386982,1.2300908521303293,-0.19619396266803582,51.08419008778304,1.4481320247706106,0.030619449780389486,-0.1525584328883338,,cool
32933,24.36289514633568,23.992065608659303,0.056419588921424624,22.66065393992514,0.7661512180781144,1.1991287524670178,-0.2630387641345908,22.653423763675846,1.338641844983456,0.044095659757253325,0.012323929164171299,,cool
32939,9.144326325003924,8.85521615374948,0.17750731017111293,7.570031666516323,0.7657359297730251,1.1564269695166054,-0.34786824080202866,7.634863981141001,1.220352172608478,0.061567157072021324,0.11594015309909161,,cool
32945,3.3204746455588126,2.9900141889273613,0.2373957060671374,1.8268461156137787,0.7443297048498994,1.0237117340903674,-0.27441290899523296,1.8328150139094554,1.1571991750179058,0.04880997498328395,0.18858573108385343,,cool
32951,1.416202074882625,1.1011517451466084,0.24052368052049283,0.0,0.7261563941661633,0.8914189061092903,-0.20137322539282862,0.0,1.1011517451466084,0.035838000528538486,0.20468567999195436,,cool
32957,1.3352434348516833,1.0474001601248522,0.21385597503478448,0.0,0.7008643668449502,0.7680742296918732,-0.13369516168514026,0.0,1.0474001601248522,0.023807954414768902,0.19004802062001558,,cool
32963,1.260595904600534,0.979930629787474,0.20840962618376052,0.0,0.689049013625923,0.7050149392924191,-0.13346804831780817,0.0,0.979930629787474,0.024374854084663413,0.1840347720990971,,cool
32969,1.2031059994004778,0.9247562478294433,0.20677201600770687,0.0,0.6795837857220971,0.6491549249720586,-0.12563271129367798,0.0,0.9247562478294433,0.024241023928444756,0.1825309920792621,,cool
32975,1.149959630201006,0.8768277688721743,0.20118486828661689,0.0,0.6713956501688783,0.5955554861359047,-0.11699150610377707,0.0,0.8768277688721743,0.023319916249428068,0.17786495203718883,,cool
32981,1.108872629952974,0.8324230802485941,0.2043604177827351,0.0,0.6751578608444097,0.5627810343349433,-0.1290662652263791,0.0,0.8324230802485941,0.026530429619702672,0.17782998816303242,,cool
32987,1.080226519924364,0.8048778551293355,0.1999599239411589,0.0,0.6851469556575718,0.5235039557716109,-0.12842439150481894,0.0,0.8048778551293355,0.026467838023260068,0.17349208591789886,,cool
32993,1.0507396108733982,0.7720410590732885,0.2012144111774582,0.0,0.6907869530204691,0.49356545856401235,-0.13361280071108333,0.0,0.7720410590732885,0.028353215980141774,0.17286119519731644,,cool
32999,1.026925399145481,0.7414324250706227,0.2062454193042434,0.0,0.7014113315733785,0.473827122508752,-0.1483130549366497,0.0,0.7414324250706227,0.032521108613049736,0.17372431069119365,,cool
33005,1.0206316502793413,0.7222223163419759,0.21394586793048306,0.0,0.71778531522988,0.44685875821485543,-0.14401242316539412,0.0,0.7222223163419759,0.033744903993453944,0.1802009639370291,,cool
33011,2.2570036431447567,1.9622969140829585,0.20702600178286593,1.2524018883417263,0.7296096461770375,0.4280714381200632,-0.1530793294940706,1.264979443625656,0.6973174704573025,0.037311891624811626,0.1697141101580543,,cool
33017,11.500566266548168,11.376404688607545,0.07873550804855524,10.57055840027973,0.7155447083236132,0.4856226362678175,-0.2711594783229927,10.725510366185585,0.6508943224219602,0.06198414275796027,0.01675136529059497,,cool
33023,20.6092354594378,20.75361564344973,-0.10555839609740864,19.753122810995496,0.6842894321563519,0.5636318606999299,-0.3918086444139733,20.12221543125945,0.6314002121902815,0.08364525713913382,-0.18920365323654245,,cool
