,exergy_if_BL,exergy_c_BL,exergy_of_BL,exergy_if_sun,exergy_if_sky,exergy_if_gnd,exergy_if_cv,exergy_c_sun,exergy_c_rad,exergy_of_os,exergy_of_cd
8681,1.231416325066033,0.22250701362042824,-0.5644676590774802,0.0,1.1348699830225828,0.4511888233303126,-0.3546424812868625,0.0,0.22250701362042824,0.0708618411554052,-0.6353295002328854
8687,135.37445514148465,132.99138018554748,0.8581921637372498,134.24184465236385,1.298793190402055,0.34410356446178214,-0.5102862657430365,132.59353536690628,0.39784481864119914,0.10895777505197608,0.7492343886852737
8693,277.2070777109707,271.9557861270985,3.6581337681548347,276.6776477568613,1.4853645849037789,0.24585130291278126,-1.2017859337072068,271.1047524717937,0.8510336553048264,0.2843699173368565,3.373763850817978
8699,410.9842859816174,401.82372130506303,7.419058973927256,411.635872864858,1.8261402114042269,0.11597134509430629,-2.593698439739089,400.1376504974936,1.6860708075694424,0.548939843326738,6.870119130600518
8705,500.326978100944,487.8632578277097,10.552693053573549,502.5014801826336,2.2473199487051474,0.030164092664092666,-4.451986123058841,485.0489059854626,2.8143518422470737,0.8607432642613495,9.691949789312199
8711,537.135546329613,523.5361397985586,11.511028859226919,540.9241403885779,2.6626264346559565,0.00017658247208133322,-6.451397076093026,519.5479842840832,3.988155514475397,1.1225774383197364,10.388451420907183
8717,504.03393225177217,491.5453112141638,10.321779649529589,508.9997853013635,2.839463964485409,0.0032658124318428764,-7.808582826508543,486.75145413105724,4.793857083106555,1.3823924816074895,8.9393871679221
8723,394.43463190430816,386.33827294378557,5.799330796791791,398.5271243734123,2.9981043248218486,0.014255422237707793,-7.104852216163631,381.3117120593965,5.02656088438908,1.32434377964546,4.474987017146331
8729,238.49667759249584,235.73260146977242,0.5660554006388503,239.76298705058912,3.1625021586234694,0.03295946210375267,-4.461771078820503,231.28831215364775,4.444289316124662,0.8542035159837598,-0.28814811534490953
8735,116.6822666669992,116.93906220691811,-2.321195816377971,116.71542632411422,3.088606624407093,0.020285288204616128,-3.1420515697267253,113.44248282694392,3.496579379974192,0.507123697043429,-2.8283195134213996
8741,46.94251063842612,47.43939554633954,-2.379846849256482,45.7363519740026,2.9682857738715582,0.010077342047930126,-1.7722044514959676,44.81196302905178,2.6274325172877604,0.248275266480055,-2.628122115736537
8747,11.652977631514522,11.645406943042035,-1.7671985500608682,9.778256872838226,2.8373076403897217,0.002759650959039493,-0.9653465326724648,9.628485491629462,2.016921451412573,0.11764736803787232,-1.8848459180987405
8753,2.1540931805600096,1.6364714118186015,-1.1737632447271347,0.0,2.6757268021052982,1.6349267370812745e-05,-0.5216499708126593,0.0,1.6364714118186015,0.06731309052710825,-1.2410763352542429
8759,2.089695690912132,1.3902213065368594,-0.9348355409186374,0.0,2.477546855379972,0.0025874302716779847,-0.3904385947395182,0.0,1.3902213065368594,0.054638403892962435,-0.9894739448115999
8765,1.993719760558039,1.202542235958162,-0.7930121149179091,0.0,2.2998495840736712,0.010012304790722218,-0.3161421283063544,0.0,1.202542235958162,0.048338130141173004,-0.8413502450590822
8771,1.979263842032264,1.0494379462027204,-0.5925628250022187,0.0,2.1749840496864907,0.0151863963016516,-0.21090660395587826,0.0,1.0494379462027204,0.03471342941444399,-0.6272762544166627
8777,1.9088449535373222,0.9293270294980832,-0.49307306871183987,0.0,2.0513943087184567,0.022643338755244033,-0.16519269393637848,0.0,0.9293270294980832,0.02867504976565847,-0.5217481184774984
8783,1.8276144097569298,0.8196588273576689,-0.40124382387421764,0.0,1.921249154532288,0.029562530162769815,-0.12319727493812795,0.0,0.8196588273576689,0.023160861701673224,-0.42440468557589084
8789,1.8025246558324077,0.7520068744450031,-0.3436479382536164,0.0,1.8616898320403354,0.03718312409463966,-0.09634830030256744,0.0,0.7520068744450031,0.01980797144868747,-0.36345590970230385
8795,1.791455558173249,0.6952045055966444,-0.2837774807031097,0.0,1.8182650560194595,0.04299147618426955,-0.06980097403048013,0.0,0.6952045055966444,0.01583102393597015,-0.29960850463907984
8801,1.7597518522849087,0.6490225289951208,-0.2619583884961646,0.0,1.767728381499315,0.05183510170906303,-0.059811630923469236,0.0,0.6490225289951208,0.015130547517764433,-0.27708893601392903
8807,1.7139141641279942,0.5987275750550274,-0.23272979286005646,0.0,1.7066335163707689,0.05866113374331269,-0.05138048598608732,0.0,0.5987275750550274,0.01312199306117948,-0.24585178592123594
8813,1.6547249598970122,0.5547132960334478,-0.22856778569366148,0.0,1.638340130832485,0.06893139044017331,-0.05254656137564628,0.0,0.5547132960334478,0.013420119953028048,-0.24198790564668954
8819,1.608381592481338,0.5133381241675145,-0.2109559216442366,0.0,1.5799727649685724,0.07677778918892643,-0.04836896167616099,0.0,0.5133381241675145,0.01235215306718301,-0.2233080747114196
8825,1.655677662457277,0.48843093651588904,-0.13386401549482743,0.0,1.6095802817926272,0.07046661682027351,-0.0243692361556235,0.0,0.48843093651588904,0.0056189067870789896,-0.13948292228190642
8831,117.42639693859365,115.7641404343934,0.3824604290402727,115.90280878697565,1.6393677142981733,0.06651042659606342,-0.1822899892762389,115.09145346399735,0.6726869703960369,0.03810870009877959,0.34435172894149313
8837,214.77724323267537,211.66818100412505,1.7116718594063565,213.87089906009572,1.6773921562918093,0.05979271055584445,-0.8308406942680155,210.62094769710302,1.0472333070220325,0.15915764366976184,1.5525142157365945
8843,287.14319350270097,282.5761102324659,3.0688823604651665,286.61992825997123,1.9494430176344486,0.02370255319724694,-1.4498803281019916,280.9935541878909,1.5825560445750038,0.2692178666084051,2.799664493856761
8849,355.4593325265311,349.1215229061135,4.716627633764978,355.5377991662359,2.223207433976383,0.003970903170134801,-2.305644976851257,346.87984414023373,2.2416787658797985,0.41735771871794647,4.299269915047032
8855,389.45485366523036,382.05838691963504,5.637343565210771,390.1830867236476,2.534776651998694,0.001121594366661452,-3.2641313047826337,379.05536921882066,3.0030177008143637,0.5762831712998393,5.061060393910932
8861,387.7611983581791,380.03528927789296,5.829116571016899,389.65640831228546,2.6470379109762763,0.0029444767707975726,-4.545192341853411,376.4046970847076,3.6305921931853464,0.8227096991676595,5.006406871849239
8867,326.0159147017816,320.3860165211746,3.633423784969709,328.34832846927617,2.698623382578015,0.0038145023579459706,-5.03485165243056,316.5221320698143,3.8638844513603012,0.9141781896152534,2.7192455953544554
8873,193.28374372821042,191.5136048456204,-0.21170605593401615,194.161549298765,2.7589102072815184,0.005628748479162021,-3.6423445263152705,188.04087409801116,3.472730747609228,0.6767005245819893,-0.8884065805160054
8879,80.33008092160871,80.54210376788161,-2.0737923602557498,79.78415737006992,2.7064278429183344,0.0019762470868359147,-2.1624805384663714,77.84338583547401,2.6987179324075976,0.38169345579814545,-2.455485816053895
8885,27.65704774732875,27.756115563218042,-1.8575094525775036,26.1413833502597,2.655502141914779,0.0002615083098987054,-1.1400992531556307,25.67765862167786,2.078456941540182,0.18613346435867958,-2.043642916936183
8891,8.128889511640034,7.775675524010818,-1.3319237117237175,6.197208669322012,2.5629360519002566,0.0003208233221777726,-0.6315760329044112,6.108507326228122,1.6671681977826958,0.09786191128555145,-1.429785623009269
8897,2.074610837975538,1.4081616443352265,-0.9745306392553102,0.0,2.4581161321482154,0.0034769008662177037,-0.3869821950388948,0.0,1.4081616443352265,0.06376836359984288,-1.038299002855153
8903,2.1026583453689165,1.235774654348411,-0.7517455014577856,0.0,2.3660740108456237,0.008886969161511079,-0.2723026346382182,0.0,1.235774654348411,0.047307990763290696,-0.7990534922210764
8909,2.061291203736445,1.1062319022330713,-0.6535548689669849,0.0,2.267100212475335,0.018334136933461698,-0.224143145672352,0.0,1.1062319022330713,0.042178242383792725,-0.6957331113507776
8915,1.974662253289105,0.9696167343134332,-0.5509537540721685,0.0,2.1382372896149198,0.027026065388612228,-0.19060110171442685,0.0,0.9696167343134332,0.03346142142298264,-0.5844151754951511
8921,1.8629810097270123,0.850593737217948,-0.49821433642161866,0.0,2.004675846908826,0.03945564982978532,-0.181150487011599,0.0,0.850593737217948,0.029440098281529783,-0.5276544347031484
8927,1.7542961743946974,0.7377558959492537,-0.433998064471471,0.0,1.8657176757637894,0.05157089019838137,-0.16299239156747333,0.0,0.7377558959492537,0.02465547337293355,-0.45865353784440455
8933,1.659198336273593,0.6681025273972206,-0.46401782325809576,0.0,1.7702723790161294,0.07517444857603879,-0.18624849131857524,0.0,0.6681025273972206,0.02924523596945098,-0.49326305922754676
8939,1.5493399875629603,0.6062575199162862,-0.5285305130696736,0.0,1.6724806774530476,0.10855504004213232,-0.23169572993221949,0.0,0.6062575199162862,0.038221708822563025,-0.5667522218922366
8945,1.4668148926124767,0.5477837388354295,-0.5654231389761305,0.0,1.5856229095075491,0.14365542413691257,-0.2624634410319851,0.0,0.5477837388354295,0.04559663816191961,-0.6110197771380501
8951,1.5066627992309711,0.49231687700477617,-0.465195484474705,0.0,1.570180007720656,0.15172447490697255,-0.21524168339665747,0.0,0.49231687700477617,0.03347253541041199,-0.498668019885117
8957,1.5269104751699383,0.44239514552675735,-0.37696787867602,0.0,1.5427433674633482,0.15722755160145058,-0.17306044389486036,0.0,0.44239514552675735,0.024057353483662933,-0.40102523215968294
8963,1.5363880265203858,0.40117190787617096,-0.30910963958700904,0.0,1.5141584274995967,0.1628296570516201,-0.14060005803083106,0.0,0.40117190787617096,0.017670251026674706,-0.32677989061368373
8969,1.555857808347898,0.360792082876808,-0.1933941085329775,0.0,1.475702612178896,0.15309096300176184,-0.07293576683275985,0.0,0.360792082876808,0.009588205508475897,-0.2029823140414534
8975,96.87766273196614,95.3679828815276,0.19710111828304222,95.58337265735487,1.430243884586833,0.14721418683048584,-0.2831679968060492,94.8979137769564,0.4700691045711932,0.03967400849931998,0.15742710978372224
8981,218.19386220650736,215.24522032392844,1.666377969086136,217.65394127975003,1.393736887929191,0.1371012032405286,-0.9909171644123788,214.5159309137515,0.7292894101769454,0.14879661260415927,1.5175813564819767
8987,391.7473681908711,384.6698637358924,5.63256294892908,392.38544604406616,1.6951199937365347,0.07108547359988635,-2.404283320531504,383.19136590258273,1.4784978333096856,0.3890735246545473,5.243489424274533
8993,545.354702245716,531.8130297554249,11.79751721075761,548.6245746682838,2.0708415741632638,0.02406102603683987,-5.364775022767951,528.9750361621096,2.837993593315219,0.9199673248845877,10.877549885873021
8999,615.5643216544156,597.1829994440155,16.350411862787837,621.4796420421904,2.462135767941708,0.0019295432560307393,-8.379385698972538,592.7246149487897,4.458384495225774,1.5610569769094462,14.789354885878392
9005,622.1437704097907,603.6270804632145,16.239564254085884,632.1963423244252,2.7387843220505075,9.64132664296631e-05,-12.791452649951395,597.7997126464431,5.8273678167713046,2.184802601557891,14.054761652527995
9011,576.6458548657343,562.3714846538193,11.841253791167551,589.2257612583242,2.9821839054225685,0.0026993717825669664,-15.564789669794944,555.897562022002,6.473922631817281,2.3659250287260516,9.4753287624415
9017,486.09971800964706,477.71920668454453,5.876819922314438,497.7846338499257,3.216398845561686,0.00996198804750743,-14.911276673887798,471.3209967422817,6.398209942262843,2.07186834201763,3.8049515802968084
9023,348.5032432637955,346.1177752154415,-0.06295801605724316,358.7183423031868,2.9719841364919386,0.001160586544352566,-13.188243762427549,340.5246268369304,5.593148378511126,1.852423528668241,-1.915381544725484
9029,173.159830877979,176.08863420336053,-5.270210702359357,179.7997383955262,2.694143678650755,0.0023574177746679063,-9.336408613972612,171.78594936904634,4.302684834314187,1.36169420843373,-6.631904910793087
9035,37.79876821681247,42.07124584212274,-6.32906970479692,40.60710380865558,2.418059296094521,0.015763054071180848,-5.2421579420088085,39.163254918132424,2.9079909239903214,0.7792387119481681,-7.108308416745088
9041,-0.7940862885869491,2.0293313489958056,-4.674892527850378,0.0,2.1933318470092513,0.04085168264191345,-3.028269818238114,0.0,2.0293313489958056,0.4686493966951205,-5.143541924545499
9047,-0.2532250759505019,1.5741664998542093,-3.6129975202185767,0.0,1.9783137298785058,0.0813577965505113,-2.312896602379519,0.0,1.5741664998542093,0.3749741648601347,-3.9879716850787115
9053,-0.06392870924147465,1.2595269349521716,-3.0479259696099636,0.0,1.7663949178898724,0.1315457953188394,-1.9618694224501865,0.0,1.2595269349521716,0.33422041064408164,-3.3821463802540452
9059,0.25132354439871096,1.016580497488847,-2.4115553313983242,0.0,1.6238101480193392,0.16095128215493515,-1.5334378857755635,0.0,1.016580497488847,0.2684340607303953,-2.6799893921287197
9065,0.3957744342148748,0.8241873570728584,-1.9938012617080592,0.0,1.4791059541935612,0.19028373820182334,-1.2736152581805098,0.0,0.8241873570728584,0.22326495451512948,-2.2170662162231887
9071,0.47160644229447635,0.6672674510505902,-1.6792322427377235,0.0,1.3300346797681912,0.22209935780467815,-1.080527595278393,0.0,0.6672674510505902,0.19402314098280554,-1.873255383720529
9077,0.4416270950536265,0.5455800334810245,-1.5338059259288328,0.0,1.201235105251795,0.2629646428887529,-1.0225726530869215,0.0,0.5455800334810245,0.17950096361124554,-1.7133068895400783
9083,0.42600853195413757,0.4397784217823284,-1.3931762351473698,0.0,1.0907918701170807,0.30086697647435034,-0.9656503146372934,0.0,0.4397784217823284,0.16123646959249274,-1.5544127047398626
9089,0.3733018938134448,0.34968764662542007,-1.3072664387978732,0.0,0.9723936476405871,0.34824310543584197,-0.9473348592629843,0.0,0.34968764662542007,0.1539393828267985,-1.4612058216246717
9095,0.4238714922314678,0.29994214563345234,-1.2249309916706566,0.0,0.9263226558646277,0.3998790501553494,-0.9023302137885093,0.0,0.29994214563345234,0.15322014805469325,-1.3781511397253499
9101,0.44394875264118516,0.2644433847357773,-1.2009704666503729,0.0,0.8811968984793661,0.463907786090122,-0.9011559319283029,0.0,0.2644433847357773,0.16546870720082385,-1.3664391738511967
9107,0.4663673834474896,0.23391251670317345,-1.1762169097884436,0.0,0.8423068521494678,0.5242225731826698,-0.900162041884648,0.0,0.23391251670317345,0.17548153304745803,-1.3516984428359016
9113,0.8560956491504927,0.20478636595135413,-0.7339493682907745,0.0,0.9242390063293201,0.4480371740192801,-0.5161805311981076,0.0,0.20478636595135413,0.09826224594168913,-0.8322116142324636
9119,158.35531761280882,155.80970840926943,1.2209323998197683,157.89827742456424,1.0169933331532994,0.3750438700120483,-0.9349970149207664,155.43608288822492,0.37362552104452584,0.1733147808222615,1.0476176189975068
9125,296.99276370286117,291.3880730427987,4.220306877159714,297.90358727568105,1.1092714297921313,0.30215346370199764,-2.322248466313999,290.5970445514775,0.7910284913212066,0.4204398259883178,3.7998670511713954
9131,417.58375196932366,407.7322115049925,8.28992909681742,419.7992946834868,1.4078013306530366,0.17287178731617134,-3.796215832132375,406.15321173231786,1.5789997726746283,0.743980865162651,7.54594823165477
9137,488.27187165634774,474.6491332827739,11.861619102794451,491.83376855478593,1.7423229860788412,0.07970674034103278,-5.383926624857997,471.99825154164466,2.6508817411292274,1.161552615957256,10.700066486837196
9143,499.22515066578256,484.15840317613385,13.099196686126149,503.3732532496646,2.1201700253023317,0.020597805933085217,-6.288870415117449,480.36080038137345,3.797602794760369,1.505975299782699,11.59322138634345
9149,415.8665975437651,405.0373100637724,8.686379608113938,420.62992460671853,2.4125943311664986,0.005563427283469619,-7.181484821403305,400.61326277299554,4.42404729077688,1.62895937300859,7.057420235105348
9155,290.7322495765416,285.67530380404855,2.8779454066132946,293.95886236517657,2.653199697699629,0.0003418604156702027,-5.880154346750275,281.436619703391,4.23868410065755,1.283459270796182,1.5944861358171123
9161,168.19176109347197,166.92562417372912,-0.8946392669096029,168.8296230419674,2.9617816499796885,0.001874972727669416,-3.6015185712028055,163.2872020251949,3.63842214853423,0.7363373044909379,-1.6309765714005409
9167,88.99980871731199,89.00725115507343,-2.029861123964014,88.33929348785448,2.926199908711314,0.00128155701502212,-2.266966236268815,86.12381805067356,2.883433104399873,0.41313903703360655,-2.4430001609976206
9173,35.4137721893922,35.445174540676526,-1.936065163358282,33.82734523760474,2.8466801454748416,0.00024316623728226392,-1.260496359924664,33.191231248536845,2.253943292139679,0.2111046034966518,-2.1471697668549337
9179,10.46827439667689,10.005680585086228,-1.334389002045676,8.319762146032991,2.780026719579022,1.3347308939344235e-06,-0.6315158036660169,8.204527227009821,1.8011533580764076,0.09596855728605812,-1.430357559331734
9185,2.2525974004585843,1.4847973146361406,-0.9267381004223352,0.0,2.6142514784466804,0.00101022889743725,-0.36266430688553347,0.0,1.4847973146361406,0.05461921073769411,-0.9813573111600293
9191,2.2066345009253325,1.2720197352200546,-0.6901814767632055,0.0,2.4507158195094783,0.004420485665636882,-0.24850180424978227,0.0,1.2720197352200546,0.0382010907262941,-0.7283825674894996
9197,2.1133331089883898,1.1086950138155127,-0.5625646245748108,0.0,2.297947584182191,0.01024544047930544,-0.1948599156731064,0.0,1.1086950138155127,0.030001608091344306,-0.5925662326661552
9203,2.040133064800611,0.9777807684959845,-0.45115258950273995,0.0,2.164938050133159,0.016798145629200095,-0.14160313096174823,0.0,0.9777807684959845,0.02383993969735424,-0.4749925292000942
9209,1.93454728197059,0.8738144545276444,-0.41140693692122465,0.0,2.031218747386346,0.026835683758077534,-0.12350714917383357,0.0,0.8738144545276444,0.023163939952334612,-0.4345708768735593
9215,1.84737962816356,0.7845594454114179,-0.368610303209041,0.0,1.9139453259457793,0.03695959650614459,-0.10352529428836399,0.0,0.7845594454114179,0.02191419077809248,-0.39052449398713346
9221,1.7880352981583156,0.7122622026242652,-0.32786607333561213,0.0,1.8340554717051665,0.045681354033994946,-0.09170152758084563,0.0,0.7122622026242652,0.01905027151459343,-0.34691634485020556
9227,1.6972990453405699,0.6427383831346914,-0.3159652172125193,0.0,1.7313294131689805,0.0580994237662503,-0.09212979159466082,0.0,0.6427383831346914,0.019089069546508575,-0.3350542867590279
9233,1.640178955232668,0.5850662052971615,-0.29268165591994477,0.0,1.6587124866836052,0.06893139044017331,-0.0874649218911106,0.0,0.5850662052971615,0.017612125208442568,-0.31029378112838735
9239,1.567354533833342,0.523320464090915,-0.2537751658624645,0.0,1.5639297228774023,0.07677778918892643,-0.07335297823298696,0.0,0.523320464090915,0.015154715943389767,-0.26892988180585425
9245,1.4975575596995707,0.47839434292587213,-0.2480045132143756,0.0,1.4813700587183056,0.08847844505083309,-0.07229094406956793,0.0,0.47839434292587213,0.015893353685650157,-0.26389786690002576
9251,1.4257204642011931,0.43301600833503257,-0.2314673299992561,0.0,1.395816170455156,0.0973479067064167,-0.06744361296037948,0.0,0.43301600833503257,0.015384419445886817,-0.2468517494451429
9257,1.4255801450910397,0.39813441893167106,-0.15686283239794535,0.0,1.373378646783747,0.09021819399322198,-0.038016695685929344,0.0,0.39813441893167106,0.0084233609105735,-0.16528619330851885
9263,51.214922956176295,50.079318406995995,0.009049512375003796,49.81796703395697,1.379160238336361,0.07839816770049624,-0.0606024838175301,49.63286702918619,0.4464513778098071,0.013395796947313961,-0.004346284572310165
9269,141.1921018335119,139.4122037984494,0.6832742157628319,140.0353813680672,1.364830191236258,0.07046661682027351,-0.2785763426118124,138.7857140529764,0.626489745473017,0.05987372789853288,0.623400487864299
9275,290.0288291959508,285.8186686560095,3.0018311945488976,289.28070829604025,1.6709616076043725,0.03519575140449557,-0.9580364590983622,284.61983027106965,1.198838384939851,0.18912152419543743,2.81270967035346
9281,440.2520529620213,431.38092899034154,7.354642375844461,441.2600127853136,2.0301531890999938,0.012207387236816568,-3.0503203996291304,429.1150525593063,2.265876431035243,0.5419433436575253,6.812699032186935
9287,526.2314081564559,513.6240209581719,10.730441763422558,530.0116005276385,2.4200670234575163,0.000769365273649152,-6.201028759913718,510.0255368391649,3.598484119006966,1.0226507932241695,9.707790970198388
9293,517.6384284379649,505.45351224382784,10.148784370329677,523.7847360793655,2.6042523678280394,0.0009016218592589491,-8.75146163108799,500.94027438581656,4.513237858011261,1.3764115397018488,8.772372830627829
9299,469.081215277942,459.7646760650959,7.259757086336069,475.6123407261267,2.7864040029320485,0.008416594029200117,-9.325946045145965,454.9102463737555,4.85442969134039,1.3726397472240308,5.887117339112039
9305,416.0068563624905,409.28212256532885,4.6703421062944575,421.81229225869566,2.9314757080903364,0.021787655501203224,-8.758699259796662,404.37769236160557,4.904430203723305,1.2313582575386626,3.4389838487557944
9311,314.2445662324273,311.68127263807787,0.3947044580410699,320.63062999125464,2.812689354412956,0.004031222424027089,-9.202784335664331,307.08960719676355,4.591665441314292,1.2653645860967853,-0.8706601280557154
9317,160.33951174901156,162.36511506730642,-4.224920032835039,164.941051463708,2.6717303482994628,0.001123490442719946,-7.274393553438612,158.71678499903712,3.6483300682692996,0.9599555806487573,-5.184875613483796
9323,36.567098407518046,39.63751726061594,-5.145258970700645,38.257005046892104,2.5323100870191473,0.01709995133296891,-4.239316677726176,37.10530962030983,2.532207640306103,0.5454389114308912,-5.690697882131537
9329,0.12782544128739826,1.765362630115092,-3.4987662859351722,0.0,2.2976024153823036,0.03853851134817125,-2.2083154854430767,0.0,1.765362630115092,0.30431422287231435,-3.8030805088074864
9335,0.4945325144207997,1.3662429006137067,-2.623372323056922,0.0,2.0403329290968344,0.07046661682027351,-1.6162670314963083,0.0,1.3662429006137067,0.23772783885634527,-2.861100161913267
9341,0.6128547205137451,1.1035171169581326,-2.1587501392825064,0.0,1.8168241264709029,0.10817155221776963,-1.3121409581749273,0.0,1.1035171169581326,0.21129820884835357,-2.37004834813086
9347,0.5427334265044927,0.8730803215037987,-1.8691231811992823,0.0,1.5505221334108872,0.1485600580379697,-1.1563487649443642,0.0,0.8730803215037987,0.19652582880733202,-2.0656490100066143
9353,0.351508510485784,0.6789276956397997,-1.7386668309469955,0.0,1.281604443471944,0.20061271261321031,-1.1307086455993702,0.0,0.6789276956397997,0.19767936304981662,-1.936346193996812
9359,0.21883548441091993,0.5213629681442622,-1.5964779318883768,0.0,1.0495660089514627,0.25463023046642713,-1.08536075500697,0.0,0.5213629681442622,0.19989127985613353,-1.7963692117445105
9365,0.39068850400283806,0.4398598819456041,-1.3170198825619173,0.0,0.9904109710216286,0.2794222298463888,-0.8791446968651793,0.0,0.4398598819456041,0.1761423912448374,-1.4931622738067547
9371,0.486791722539755,0.3848883955412378,-1.1568147242018025,0.0,0.9405245029898657,0.30927889346993975,-0.7630116739200504,0.0,0.3848883955412378,0.16813916763410833,-1.324953891835911
9377,0.5643520125347028,0.3373387874692603,-1.0113288670129155,0.0,0.8875747670874959,0.33386457825450816,-0.6570873328073012,0.0,0.3373387874692603,0.1608672148380427,-1.1721960818509582
9383,0.5337217106731088,0.2995825025979608,-1.010451194819971,0.0,0.866056512660891,0.35870188256685825,-0.6910366845546404,0.0,0.2995825025979608,0.1501325707297408,-1.1605837655497118
9389,0.5025835691552969,0.25953090268199575,-1.0147394097149218,0.0,0.8418479134842417,0.392490631149004,-0.7317549754779489,0.0,0.25953090268199575,0.14046516239783058,-1.1552045721127524
9395,0.5179489113651427,0.22011398099280555,-0.9685209458579296,0.0,0.823006497970299,0.4201775565028176,-0.7252351431079739,0.0,0.22011398099280555,0.12466661154785144,-1.093187557405781
9401,16.276835311232055,15.444905767879197,-0.4487458401790161,15.40114898600669,0.9226685080448138,0.3657616824759605,-0.41274386529540813,15.238125313467124,0.20678045441207338,0.07193430464471096,-0.520680144823727
9407,174.42563485051326,171.7945809109294,1.3776976193154877,174.00119493887053,1.0379649997826985,0.3158296411165272,-0.9293547292564892,171.38479767331236,0.4097832376170241,0.1627201156339057,1.214977503681582
9413,334.0898775282684,327.4972051236643,5.210063778417155,335.327132572228,1.1584190588634633,0.26356516037764105,-2.659239263200649,326.5597091888972,0.9374959347670452,0.47964044051612253,4.7304233379010325
9419,472.6221578310653,461.0204281137069,9.98237434565437,476.7092612385121,1.4214187835481948,0.1757967399417439,-5.684318930936746,459.16005646126183,1.8603716524450693,0.9608239392418428,9.021550406412526
9425,561.0403240153373,545.5613125274664,13.60738669107126,568.5513416372061,1.7400052088902749,0.09917303289154937,-9.350195863650583,542.5333423312004,3.027970196266012,1.5076351238714565,12.099751567199805
9431,585.889949222012,569.9434437891549,13.834078221904582,596.4194575394906,2.086636495028233,0.046931153792318145,-12.66307596629912,565.8263514239183,4.117092365236682,1.9129230721105952,11.921155149793986
9437,566.3797687514732,552.8523141697636,11.34140773056303,580.2217025236542,2.1644987839893126,0.038310920184387844,-16.044743476354736,548.1779722073491,4.674341962414638,2.231834292471123,9.109573438091907
9443,538.8645507280568,528.5600094689258,8.097827604251796,554.7011099367149,2.1995862011028717,0.030771741038128533,-18.066917150799174,523.7205295077089,4.8394799612169885,2.282013233606354,5.815814370645442
9449,460.02656310031244,454.60006108055245,3.184694932793401,475.30458623593677,2.2504863242639144,0.02589391011598549,-17.55440337000423,449.9737779837739,4.626283096778526,2.0568693264134352,1.1278256063799659
9455,327.413423061702,327.11374976691957,-1.859676527982856,339.84144483508686,2.103316680130112,0.04179592397029553,-14.57313437748522,323.2442230783138,3.8695266886057627,1.6938981765915901,-3.553574704574446
9461,167.0563992351697,170.66211961830888,-5.655361159289836,175.06999536962044,1.9389557716034769,0.06741318325436353,-10.019965089308576,167.81585006862835,2.8462695496805335,1.1602143352219345,-6.81557549451177
9467,37.79371222497865,41.73106917274223,-5.756364274979389,41.21899905710754,1.7938636397850434,0.09553986346618386,-5.314690335380121,39.9039672600653,1.827101912676931,0.6122605186671958,-6.3686247936465845
9473,-1.3059867212069658,1.2165480495831607,-4.155561764446541,0.0,1.5779002632730752,0.15217928357155586,-3.036066268051597,0.0,1.2165480495831607,0.3924232355114723,-4.547984999958014
9479,-0.7057173297031805,0.9225920728851527,-3.1985495346854007,0.0,1.3848200638476345,0.21880586579554034,-2.309343259346355,0.0,0.9225920728851527,0.3383695831097777,-3.5369191177951786
9485,-0.5151068881339642,0.7363001676168355,-2.7771867416037197,0.0,1.1904362800411585,0.3040884124734214,-2.009631580648544,0.0,0.7363001676168355,0.347656165724155,-3.1248429073278747
9491,-0.28768172495824684,0.5973537883159826,-2.3702919573234142,0.0,1.0807216515514315,0.3565975609756107,-1.725000937485289,0.0,0.5973537883159826,0.3183620315370713,-2.6886539888604855
9497,-0.1309698026145636,0.48878154866752804,-2.0718170062996597,0.0,0.9849188197122343,0.4088375654798879,-1.5247261878066858,0.0,0.48878154866752804,0.297904262146751,-2.3697212684464106
9503,-0.0403714711676304,0.3991390915064245,-1.854877100133295,0.0,0.8854324063148431,0.46470869256066133,-1.3905125700431349,0.0,0.3991390915064245,0.28867060135590267,-2.1435477014891977
9509,0.05943562386441403,0.33267691758949697,-1.6753235780304259,0.0,0.8337904560282897,0.5056505969155891,-1.280005429079465,0.0,0.33267691758949697,0.2670289475632256,-1.9423525255936513
9515,0.13934539903490206,0.2775710672161894,-1.5314662625564235,0.0,0.7879753172126369,0.5466111836205404,-1.1952411017982754,0.0,0.2775710672161894,0.24926975589741715,-1.7807360184538406
9521,0.207363672942932,0.23473250503408413,-1.4236848073349486,0.0,0.7530363988399739,0.589197842420558,-1.1348705683176,0.0,0.23473250503408413,0.23662670540616165,-1.6603115127411103
9527,0.197619346474893,0.1989806181774886,-1.4021732194442964,0.0,0.6869587513911904,0.6647597751954204,-1.1540991801117177,0.0,0.1989806181774886,0.2554771385417009,-1.6576503579859974
9533,0.21819208112927302,0.17132412229194768,-1.3642401236109203,0.0,0.6348591358141985,0.7368482724756719,-1.1535153271605973,0.0,0.17132412229194768,0.2737379784968659,-1.6379781021077862
9539,0.20770943848448886,0.15032432685911673,-1.371953037212447,0.0,0.5816891306748212,0.8234230132030242,-1.1974027053933567,0.0,0.15032432685911673,0.3062589235077222,-1.6782119607201693
9545,17.04581452980855,16.408410054368296,-0.7790916180467945,16.57839296760099,0.6470228545629065,0.738876654147111,-0.9184779465024612,16.27645267877371,0.13195737559458795,0.21326458230777276,-0.9923562003545673
